feature_name,feature_group,original_feature_group,modality,source,verified_status,unknown_feature_decision,notes
eda_lslshimmereda_ppg_finger_mv_kurtosis,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_max,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_mean,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_median,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_min,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_missing_ratio,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_num_missing,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_range,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_rms,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_skew,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_slope,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_ppg_finger_mv_std,physiological_features,physiological_features,ppg,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=ppg_finger_mV,VERIFIED,,Verified PPG channel stored in the EDA stream; not relabeled as EDA.
eda_lslshimmereda_sample_count,physiological_features,physiological_features,eda_gsr,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=time_dn,VERIFIED,,Verified from extraction long-table source file and source-column records.
eda_lslshimmereda_sampling_rate_estimate,physiological_features,physiological_features,eda_gsr,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=time_dn,VERIFIED,,Verified from extraction long-table source file and source-column records.
eda_signal_iqr,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_kurtosis,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_max,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_mean,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_median,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_min,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_missing_ratio,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_num_missing,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_peak_count,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_peak_rate,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_range,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_rms,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_skew,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_slope,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
eda_signal_std,physiological_features,physiological_features,mixed_eda_ppg_derived,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Derived by Phase 02 from the mean of numeric EDA-stream channels (EDA and PPG).
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_iqr,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_kurtosis,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_max,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_mean,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_median,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_min,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_missing_ratio,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_num_missing,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_range,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_rms,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_skew,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_slope,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_std,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_x_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_y_mps2_iqr,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_y_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
emg_lslshimmeremg_accelerometry_forearm_r_y_mps2_kurtosis,physiological_features,physiological_features,forearm_accelerometer,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv | source_column=accelerometry_forearm_r_y_mps2,VERIFIED,,Verified forearm accelerometry channel stored in the EMG stream.
