run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,true_class,predicted_class,target_score,similarity_temperature,similarity_prediction,ridge_alpha,ridge_prediction_raw,ridge_prediction_bounded,similarity_class_0,similarity_class_1,similarity_class_2,similarity_class_3
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,1000,42,51,50,3,3,4.0,0.05,3.25905708489912,0.1,3.96227175409585,3.96227175409585,0.8538676500320435,0.83681321144104,0.8675839900970459,0.9314268827438354
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,1000,42,51,50,3,3,4.0,0.05,3.019055966484532,0.1,3.305431525879933,3.305431525879933,0.8357741832733154,0.8157971501350403,0.8429805040359497,0.8868499398231506
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,1000,42,51,50,3,3,4.0,0.05,3.1283727666164767,0.1,4.0616797865414735,4.0,0.8779038190841675,0.864218533039093,0.8915926814079285,0.9422286748886108
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,1000,42,51,50,0,0,1.0,0.05,2.172881349862932,0.1,0.8501949432010574,1.0,0.875356912612915,0.8481661081314087,0.834923505783081,0.8402180075645447
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,1000,42,51,50,0,0,1.0,0.05,2.044410306500459,0.1,1.521776562904162,1.521776562904162,0.92560476064682,0.9215638041496276,0.9047595858573914,0.8527585864067078
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,1000,42,51,50,0,1,1.0,0.05,2.094487179290493,0.1,1.3657670553947003,1.3657670553947003,0.896368682384491,0.907253921031952,0.8920522928237915,0.8159272074699402
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,1000,42,51,50,1,1,2.0,0.05,2.104730014344524,0.1,1.9496662258389048,1.9496662258389048,0.8982257843017578,0.9143824577331544,0.8944585919380188,0.8227770924568176
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,1000,42,51,50,1,1,2.0,0.05,2.178209608259288,0.1,2.065817391392001,2.065817391392001,0.9009318351745604,0.9098412990570068,0.9028670191764832,0.8398491740226746
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,1000,42,51,50,1,1,2.0,0.05,2.108227346713747,0.1,1.606114385424276,1.606114385424276,0.8955197334289551,0.9232535362243652,0.9014881253242492,0.802069365978241
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,1000,42,51,50,2,3,3.0,0.05,2.942145790050222,0.1,3.4329587877882397,3.4329587877882397,0.8019219040870667,0.8068204522132874,0.8388979434967041,0.8516520261764526
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,1000,42,51,50,2,2,3.0,0.05,2.4001580030674585,0.1,3.3400246171973573,3.3400246171973573,0.8793895244598389,0.9005478024482727,0.9126543402671814,0.8474367260932922
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,1000,42,51,50,2,2,3.0,0.05,2.666965704975288,0.1,3.582171933394333,3.582171933394333,0.8510554432868958,0.8612087368965149,0.8835086822509766,0.8673540949821472
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,1000,42,51,50,3,3,4.0,0.05,3.3493161857630183,0.1,3.680163487777934,3.680163487777934,0.7875427007675171,0.7798903584480286,0.8154299855232239,0.8797892928123474
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,1000,42,51,50,3,3,4.0,0.05,3.2450590604497336,0.1,3.5634279699266425,3.5634279699266425,0.8007546067237854,0.7803128361701965,0.8118611574172974,0.8756793141365051
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,1000,42,51,50,3,3,4.0,0.05,3.235845524275404,0.1,3.445486669757896,3.445486669757896,0.8176276683807373,0.7982134222984314,0.8287591338157654,0.8918029069900513
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,1000,42,51,50,0,0,1.0,0.05,1.8848627749534548,0.1,0.871600466912807,1.0,0.9206171035766602,0.9172866940498352,0.8854823708534241,0.8085504174232483
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,1000,42,51,50,0,0,1.0,0.05,1.946880831965741,0.1,1.2407946772608631,1.2407946772608631,0.936588168144226,0.91596657037735,0.8985140919685364,0.8572373390197754
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,1000,42,51,50,0,0,1.0,0.05,1.8917093400112452,0.1,0.8466991719032979,1.0,0.9380738139152528,0.913062334060669,0.8926200866699219,0.8523370027542114
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,1000,42,51,50,1,0,2.0,0.05,2.0935244251783884,0.1,1.7352714601148846,1.7352714601148846,0.9271434545516968,0.9180787205696106,0.9064899682998656,0.8669325709342957
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,1000,42,51,50,1,1,2.0,0.05,1.9461060787001987,0.1,1.1071706000815742,1.1071706000815742,0.9100581407546996,0.9218278527259828,0.8872126936912537,0.7961679100990295
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,1000,42,51,50,1,0,2.0,0.05,2.0899853264327537,0.1,1.9027264860272168,1.9027264860272168,0.9148335456848145,0.9108973741531372,0.8990548253059387,0.8487539887428284
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,1000,42,51,50,2,2,3.0,0.05,2.319966274437132,0.1,2.817123730582728,2.817123730582728,0.8940871357917786,0.9146992564201356,0.91949462890625,0.8483324646949768
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,1000,42,51,50,2,2,3.0,0.05,2.284473173846719,0.1,2.589832146553205,2.589832146553205,0.9107479453086852,0.91596657037735,0.920657217502594,0.8678810000419617
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,1000,42,51,50,2,2,3.0,0.05,2.3488739002729724,0.1,2.6814916287861656,2.6814916287861656,0.9040623903274536,0.9072011113166808,0.9207653999328612,0.868513286113739
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,1000,42,51,50,3,3,4.0,0.05,3.250119185467088,0.1,3.9366030782131967,3.9366030782131967,0.8459616899490356,0.8287341594696045,0.857201874256134,0.9222586154937744
sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,1000,42,51,50,3,3,4.0,0.05,3.124520268424434,0.1,3.849653747055311,3.849653747055311,0.8576879501342773,0.836971640586853,0.8616629242897034,0.9193078875541688
sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,1000,42,51,50,3,3,4.0,0.05,3.2457055658770324,0.1,3.926701794443753,3.926701794443753,0.8542390465736389,0.8360739350318909,0.8646640181541443,0.9297407865524292
sub-cp031_ses-20211216_level-01B_run-001,sub-cp031,2,1000,42,51,50,0,0,1.0,0.05,2.180510969373036,0.1,1.3187252557078386,1.3187252557078386,0.8896300792694092,0.8709246516227722,0.8635014295578003,0.8497024774551392
sub-cp031_ses-20211216_level-01B_run-007,sub-cp031,2,1000,42,51,50,0,0,1.0,0.05,2.0269539027400665,0.1,1.636557461529509,1.636557461529509,0.9207762479782104,0.9025015234947203,0.8948100209236145,0.8487012982368469
sub-cp031_ses-20211216_level-02B_run-003,sub-cp031,2,1000,42,51,50,1,1,2.0,0.05,2.0711664396252343,0.1,1.7547051724849194,1.7547051724849194,0.9178048968315125,0.932019054889679,0.9148172736167908,0.823198676109314
sub-cp031_ses-20211216_level-02B_run-008,sub-cp031,2,1000,42,51,50,1,1,2.0,0.05,2.097393443294856,0.1,2.1013550189475,2.1013550189475,0.9277271032333374,0.9323358535766602,0.9218738675117492,0.8499132394790649
sub-cp031_ses-20211216_level-02B_run-010,sub-cp031,2,1000,42,51,50,1,0,2.0,0.05,2.103190282163978,0.1,1.8296131692383844,1.8296131692383844,0.9227395057678224,0.9216694235801696,0.9103832244873048,0.8564469814300537
sub-cp031_ses-20211216_level-02B_run-012,sub-cp031,2,1000,42,51,50,1,0,2.0,0.05,1.9065034286160445,0.1,1.1712525944105383,1.1712525944105383,0.9260292053222656,0.916811466217041,0.8917819261550903,0.8249901533126831
sub-cp031_ses-20211216_level-03B_run-002,sub-cp031,2,1000,42,51,50,2,2,3.0,0.05,2.356279044472656,0.1,3.356400912898127,3.356400912898127,0.8884627223014832,0.919398844242096,0.9296875,0.8336842656135559
sub-cp031_ses-20211216_level-03B_run-005,sub-cp031,2,1000,42,51,50,2,2,3.0,0.05,2.4696835962136103,0.1,3.434044822261145,3.434044822261145,0.8822016716003418,0.8933136463165283,0.9146820902824402,0.862928032875061
sub-cp031_ses-20211216_level-03B_run-011,sub-cp031,2,1000,42,51,50,2,2,3.0,0.05,2.34873047089973,0.1,2.9830477706919183,2.9830477706919183,0.8829445242881775,0.9179731607437134,0.9243071675300598,0.8290473818778992
sub-cp031_ses-20211216_level-04B_run-004,sub-cp031,2,1000,42,51,50,3,3,4.0,0.05,3.2072388356897834,0.1,4.178081075570444,4.0,0.8563084006309509,0.8490109443664551,0.875965416431427,0.931374192237854
sub-cp031_ses-20211216_level-04B_run-006,sub-cp031,2,1000,42,51,50,3,3,4.0,0.05,3.107751323271424,0.1,3.9060075007557993,3.9060075007557993,0.8620389103889465,0.8473740220069885,0.874072790145874,0.9238393306732178
sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,1000,42,51,50,3,3,4.0,0.05,3.2680321044380323,0.1,4.105202317768113,4.0,0.845378041267395,0.8339617848396301,0.8630958795547485,0.9258416295051576
sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,1000,42,51,50,0,0,1.0,0.05,2.2466760980234586,0.1,1.498485974118335,1.498485974118335,0.849516749382019,0.843149721622467,0.843061625957489,0.8103946447372437
sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,1000,42,51,50,0,0,1.0,0.05,2.0859112226407577,0.1,1.2348273785093151,1.2348273785093151,0.8657000064849854,0.8275724649429321,0.8179173469543457,0.820458710193634
sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,1000,42,51,50,0,0,1.0,0.05,2.148089020721076,0.1,1.7797532995423506,1.7797532995423506,0.8724386096000671,0.8444170355796814,0.8371675610542297,0.8312077522277832
sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,1000,42,51,50,1,0,2.0,0.05,2.052572491346821,0.1,0.948085139372389,1.0,0.8975359797477722,0.8802182078361511,0.864582896232605,0.8386372327804565
sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,1000,42,51,50,1,0,2.0,0.05,1.974572192551326,0.1,1.7120491298302143,1.7120491298302143,0.8916994333267212,0.8607334494590759,0.8475497364997864,0.8253062963485718
sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,1000,42,51,50,1,0,2.0,0.05,2.1383659425628383,0.1,1.5496940873782492,1.5496940873782492,0.863418459892273,0.8256187438964844,0.8161329627037048,0.8253062963485718
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,1000,42,51,50,2,2,3.0,0.05,2.38623876290181,0.1,2.238168468433224,2.238168468433224,0.871324360370636,0.8788452744483948,0.8824542164802551,0.8507035970687866
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,1000,42,51,50,2,2,3.0,0.05,2.4085256437305445,0.1,2.091505335699453,2.091505335699453,0.8285580277442932,0.8296846747398376,0.84024977684021,0.8091300129890442
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,1000,42,51,50,2,3,3.0,0.05,2.587013007491837,0.1,3.5227159788799822,3.5227159788799822,0.8511615991592407,0.8338561654090881,0.8552551865577698,0.8559200167655945
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,1000,42,51,50,3,3,4.0,0.05,3.0336374434993667,0.1,3.4979415609317046,3.4979415609317046,0.8155052661895752,0.8082461953163147,0.8358157277107239,0.8717801570892334
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,1000,42,51,50,3,3,4.0,0.05,3.187515219754955,0.1,4.385249082616298,4.0,0.8142849206924438,0.799533486366272,0.8313816785812378,0.8849003314971924
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,1000,42,51,50,3,3,4.0,0.05,3.116192184160731,0.1,3.5449277663655447,3.5449277663655447,0.8319538831710815,0.8188598155975342,0.8450893759727478,0.8951224684715271
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,1000,42,51,50,0,0,1.0,0.05,2.26876886099709,0.1,1.8340836413336208,1.8340836413336208,0.8842558860778809,0.8749270439147949,0.8642058372497559,0.8569203019142151
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,1000,42,51,50,0,1,1.0,0.05,2.0255009568348594,0.1,1.39437150719898,1.39437150719898,0.8673096299171448,0.8722476959228516,0.8521984219551086,0.7783622145652771
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,1000,42,51,50,0,1,1.0,0.05,1.996602073291031,0.1,1.4014191041623285,1.4014191041623285,0.8937544226646423,0.8997763395309448,0.8740942478179932,0.8013457655906677
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,1000,42,51,50,1,1,2.0,0.05,2.1234888657708963,0.1,1.786106049118347,1.786106049118347,0.8956973552703857,0.919844925403595,0.8964247107505798,0.8225246071815491
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,1000,42,51,50,1,1,2.0,0.05,2.1179289195109785,0.1,1.9906717167442265,1.9906717167442265,0.8642603754997253,0.8863534927368164,0.8691772222518921,0.7769290208816528
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,1000,42,51,50,1,1,2.0,0.05,1.9983710541998023,0.1,1.344152225151758,1.344152225151758,0.905087947845459,0.9104936122894288,0.8838739991188049,0.8166327476501465
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,1000,42,51,50,2,2,3.0,0.05,2.3985079397198903,0.1,3.025472486849249,3.025472486849249,0.8822590112686157,0.9021929502487184,0.9146259427070618,0.850179135799408
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,1000,42,51,50,2,2,3.0,0.05,2.4027558836400797,0.1,3.441826006757913,3.441826006757913,0.8666889667510986,0.9015887975692748,0.9136208295822144,0.8243823647499084
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,1000,42,51,50,2,2,3.0,0.05,2.329800181448697,0.1,2.960362412402785,2.960362412402785,0.8626142740249634,0.894575297832489,0.9014776349067688,0.8019827008247375
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,1000,42,51,50,3,3,4.0,0.05,3.085574193433413,0.1,3.994231784055,3.994231784055,0.8347932696342468,0.8399120569229126,0.865591287612915,0.9011357426643372
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,1000,42,51,50,3,3,4.0,0.05,3.17772711369685,0.1,3.846755619501442,3.846755619501442,0.8380314111709595,0.8363922238349915,0.8631463646888733,0.9120171070098876
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,1000,42,51,50,3,3,4.0,0.05,3.1819991522733857,0.1,4.179088365527655,4.0,0.8563808798789978,0.84605872631073,0.8722198009490967,0.9275164008140564
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,1000,42,51,50,0,0,1.0,0.05,1.9491935250327463,0.1,1.0149417138548038,1.0149417138548038,0.920388162136078,0.9162987470626832,0.8906383514404297,0.8279387354850769
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,1000,42,51,50,0,0,1.0,0.05,1.910553080496568,0.1,1.210903890789573,1.210903890789573,0.9204691052436828,0.9044520258903505,0.8808314204216003,0.8314950466156006
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,1000,42,51,50,0,0,1.0,0.05,1.898187718563388,0.1,0.9005209841770421,1.0,0.9165024161338806,0.8933932781219482,0.8709158301353455,0.8324505090713501
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,1000,42,51,50,1,1,2.0,0.05,1.977851019530632,0.1,1.3379766563549869,1.3379766563549869,0.9103229641914368,0.917690932750702,0.8895788788795471,0.8109531998634338
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,1000,42,51,50,1,1,2.0,0.05,2.105218844005404,0.1,1.9612752084645328,1.9612752084645328,0.9018768072128296,0.9120959043502808,0.8982448577880859,0.8243823647499084
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,1000,42,51,50,1,1,2.0,0.05,2.0599087487260306,0.1,1.7571324289465389,1.7571324289465389,0.8967767357826233,0.9015625715255736,0.883711040019989,0.818065881729126
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,1000,42,51,50,2,1,3.0,0.05,2.273855874777845,0.1,2.9737086635541665,2.9737086635541665,0.883662223815918,0.9159572720527648,0.9146259427070618,0.8161550164222717
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,1000,42,51,50,2,2,3.0,0.05,2.4264902341679253,0.1,3.4320866046338088,3.4320866046338088,0.888654351234436,0.9150904417037964,0.9310070872306824,0.8555933237075806
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,1000,42,51,50,2,2,3.0,0.05,2.31117289565386,0.1,2.9065024034219253,2.9065024034219253,0.8908401131629944,0.9065008759498596,0.9141913056373596,0.8421640992164612
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,1000,42,51,50,3,3,4.0,0.05,2.7249015752518537,0.1,3.3848221331381247,3.3848221331381247,0.8929988741874695,0.8902673721313477,0.9075084924697876,0.9165819883346558
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,1000,42,51,50,3,3,4.0,0.05,2.8627765182721685,0.1,3.6043087839212617,3.6043087839212617,0.8861987590789795,0.8834377527236938,0.902129590511322,0.9253932237625122
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,1000,42,51,50,3,3,4.0,0.05,2.777801047983861,0.1,3.565501634320178,3.565501634320178,0.8818002939224243,0.8863009810447693,0.9029717445373536,0.9131848812103271
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,1000,42,51,50,0,0,1.0,0.05,2.1438482360604803,0.1,1.3132930477466376,1.3132930477466376,0.899502158164978,0.8863534927368164,0.8662432432174683,0.8583003878593445
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,1000,42,51,50,0,1,1.0,0.05,2.006767065601265,0.1,1.327657492974908,1.327657492974908,0.8976132273674011,0.9035851359367372,0.8748277425765991,0.8153588175773621
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,1000,42,51,50,0,1,1.0,0.05,2.007591609555897,0.1,1.580279397520377,1.580279397520377,0.8965608477592468,0.8975698351860046,0.8735509514808655,0.8148810863494873
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,1000,42,51,50,1,1,2.0,0.05,2.2966920249820326,0.1,1.0858278783297062,1.0858278783297062,0.8439140319824219,0.8501039743423462,0.8464664220809937,0.8115901350975037
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,1000,42,51,50,1,1,2.0,0.05,2.089860999620108,0.1,1.7921456152530213,1.7921456152530213,0.9055466651916504,0.9303257465362548,0.906611979007721,0.8142441511154175
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,1000,42,51,50,1,1,2.0,0.05,2.075090676742952,0.1,1.7614904920108383,1.7614904920108383,0.8914607763290405,0.9096792936325072,0.8869981169700623,0.8043712973594666
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,1000,42,51,50,2,2,3.0,0.05,2.765111362014137,0.1,2.7801019220151133,2.7801019220151133,0.8125040531158447,0.8198434710502625,0.8457057476043701,0.8412617444992065
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,1000,42,51,50,2,2,3.0,0.05,2.3579040195866035,0.1,2.824657882383781,2.824657882383781,0.8704667687416077,0.9004855751991272,0.9055253267288208,0.8289472460746765
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,1000,42,51,50,2,1,3.0,0.05,2.2772815857330126,0.1,2.965345422991713,2.965345422991713,0.8815844058990479,0.9102571606636048,0.9101435542106628,0.8187028169631958
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,1000,42,51,50,3,3,4.0,0.05,3.2543131980909887,0.1,4.281994240354246,4.0,0.8122072219848633,0.8161397576332092,0.8469825387001038,0.8976855874061584
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,1000,42,51,50,3,3,4.0,0.05,3.240052428533228,0.1,4.5153315439236135,4.0,0.8034372329711914,0.8100193738937378,0.8385339379310608,0.8881843090057373
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,1000,42,51,50,3,3,4.0,0.05,3.139802609169384,0.1,4.1704105468842165,4.0,0.819223165512085,0.8234947323799133,0.8502424955368042,0.891369104385376
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,1000,42,51,50,0,0,1.0,0.05,2.061203615634938,0.1,1.0466680474641186,1.0466680474641186,0.8674715161323547,0.8664162755012512,0.8464392423629761,0.8001779913902283
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,1000,42,51,50,0,0,1.0,0.05,2.0958048004133163,0.1,1.283273392783078,1.283273392783078,0.8984497785568237,0.8827022910118103,0.8702366948127747,0.844818115234375
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,1000,42,51,50,0,0,1.0,0.05,2.366996373038762,0.1,2.067450172583604,2.067450172583604,0.8611571192741394,0.8444563746452332,0.8477432131767273,0.8434380292892456
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,1000,42,51,50,1,1,2.0,0.05,2.314943564269712,0.1,2.142361367628143,2.142361367628143,0.9007434248924256,0.91051983833313,0.8992228507995605,0.8762944340705872
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,1000,42,51,50,1,1,2.0,0.05,2.2626205859742186,0.1,2.0477515165930744,2.0477515165930744,0.8718160390853882,0.8871415257453918,0.8777616620063782,0.8323443531990051
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,1000,42,51,50,1,2,2.0,0.05,2.3621368524318083,0.1,2.802511156858451,2.802511156858451,0.8561649918556213,0.878788411617279,0.8824342489242554,0.8235331177711487
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,1000,42,51,50,2,2,3.0,0.05,2.3703637066290404,0.1,2.393235816546257,2.393235816546257,0.88074791431427,0.9041367769241332,0.9108770489692688,0.8458796739578247
