run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,true_class,predicted_class,similarity_class_0,similarity_class_1,similarity_class_2,similarity_class_3
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,1000,42,51,50,1,1,0.8642603754997253,0.8863534927368164,0.8691772222518921,0.7769290208816528
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,1000,42,51,50,1,1,0.905087947845459,0.9104936122894288,0.8838739991188049,0.8166327476501465
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,1000,42,51,50,2,2,0.8822590112686157,0.9021929502487184,0.9146259427070618,0.850179135799408
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,1000,42,51,50,2,2,0.8666889667510986,0.9015887975692748,0.9136208295822144,0.8243823647499084
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,1000,42,51,50,2,2,0.8626142740249634,0.894575297832489,0.9014776349067688,0.8019827008247375
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,1000,42,51,50,3,3,0.8347932696342468,0.8399120569229126,0.865591287612915,0.9011357426643372
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,1000,42,51,50,3,3,0.8380314111709595,0.8363922238349915,0.8631463646888733,0.9120171070098876
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,1000,42,51,50,3,3,0.8563808798789978,0.84605872631073,0.8722198009490967,0.9275164008140564
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,1000,42,51,50,0,0,0.920388162136078,0.9162987470626832,0.8906383514404297,0.8279387354850769
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,1000,42,51,50,0,0,0.9204691052436828,0.9044520258903505,0.8808314204216003,0.8314950466156006
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,1000,42,51,50,0,0,0.9165024161338806,0.8933932781219482,0.8709158301353455,0.8324505090713501
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,1000,42,51,50,1,1,0.9103229641914368,0.917690932750702,0.8895788788795471,0.8109531998634338
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,1000,42,51,50,1,1,0.9018768072128296,0.9120959043502808,0.8982448577880859,0.8243823647499084
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,1000,42,51,50,1,1,0.8967767357826233,0.9015625715255736,0.883711040019989,0.818065881729126
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,1000,42,51,50,2,1,0.883662223815918,0.9159572720527648,0.9146259427070618,0.8161550164222717
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,1000,42,51,50,2,2,0.888654351234436,0.9150904417037964,0.9310070872306824,0.8555933237075806
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,1000,42,51,50,2,2,0.8908401131629944,0.9065008759498596,0.9141913056373596,0.8421640992164612
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,1000,42,51,50,3,3,0.8929988741874695,0.8902673721313477,0.9075084924697876,0.9165819883346558
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,1000,42,51,50,3,3,0.8861987590789795,0.8834377527236938,0.902129590511322,0.9253932237625122
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,1000,42,51,50,3,3,0.8818002939224243,0.8863009810447693,0.9029717445373536,0.9131848812103271
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,1000,42,51,50,0,0,0.899502158164978,0.8863534927368164,0.8662432432174683,0.8583003878593445
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,1000,42,51,50,0,1,0.8976132273674011,0.9035851359367372,0.8748277425765991,0.8153588175773621
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,1000,42,51,50,0,1,0.8965608477592468,0.8975698351860046,0.8735509514808655,0.8148810863494873
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,1000,42,51,50,1,1,0.8439140319824219,0.8501039743423462,0.8464664220809937,0.8115901350975037
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,1000,42,51,50,1,1,0.9055466651916504,0.9303257465362548,0.906611979007721,0.8142441511154175
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,1000,42,51,50,1,1,0.8914607763290405,0.9096792936325072,0.8869981169700623,0.8043712973594666
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,1000,42,51,50,2,2,0.8125040531158447,0.8198434710502625,0.8457057476043701,0.8412617444992065
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,1000,42,51,50,2,2,0.8704667687416077,0.9004855751991272,0.9055253267288208,0.8289472460746765
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,1000,42,51,50,2,1,0.8815844058990479,0.9102571606636048,0.9101435542106628,0.8187028169631958
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,1000,42,51,50,3,3,0.8122072219848633,0.8161397576332092,0.8469825387001038,0.8976855874061584
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,1000,42,51,50,3,3,0.8034372329711914,0.8100193738937378,0.8385339379310608,0.8881843090057373
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,1000,42,51,50,3,3,0.819223165512085,0.8234947323799133,0.8502424955368042,0.891369104385376
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,1000,42,51,50,0,0,0.8674715161323547,0.8664162755012512,0.8464392423629761,0.8001779913902283
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,1000,42,51,50,0,0,0.8984497785568237,0.8827022910118103,0.8702366948127747,0.844818115234375
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,1000,42,51,50,0,0,0.8611571192741394,0.8444563746452332,0.8477432131767273,0.8434380292892456
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,1000,42,51,50,1,1,0.9007434248924256,0.91051983833313,0.8992228507995605,0.8762944340705872
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,1000,42,51,50,1,1,0.8718160390853882,0.8871415257453918,0.8777616620063782,0.8323443531990051
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,1000,42,51,50,1,2,0.8561649918556213,0.878788411617279,0.8824342489242554,0.8235331177711487
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,1000,42,51,50,2,2,0.88074791431427,0.9041367769241332,0.9108770489692688,0.8458796739578247
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,1000,42,51,50,2,2,0.8745684623718262,0.8744279146194458,0.8916163444519043,0.8730565309524536
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,1000,42,51,50,2,0,0.8887622952461243,0.8703301548957825,0.8600494265556335,0.8402532339096069
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,1000,42,51,50,3,3,0.8118833899497986,0.8164549469947815,0.8418753147125244,0.9032058715820312
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,1000,42,51,50,3,3,0.807107150554657,0.797936201095581,0.8251138925552368,0.8851587176322937
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,1000,42,51,50,3,3,0.7985800504684448,0.8007730841636658,0.8348393440246582,0.8754982352256775
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,1000,42,51,50,0,1,0.8387060165405273,0.8403061032295227,0.8348665237426758,0.8144564628601074
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,1000,42,51,50,0,0,0.8608333468437195,0.855068564414978,0.8411146998405457,0.8371215462684631
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,1000,42,51,50,0,0,0.8891131281852722,0.8768708109855652,0.8759958744049072,0.8609012961387634
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,1000,42,51,50,1,2,0.8714112639427185,0.8783418536186218,0.8839283585548401,0.8441280722618103
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,1000,42,51,50,1,3,0.8339837193489075,0.8198960423469543,0.8227232694625854,0.8392447233200073
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,1000,42,51,50,1,2,0.8734890818595886,0.8885074853897095,0.8906383514404297,0.8352106213569641
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,1000,42,51,50,2,3,0.8071340918540955,0.8044242858886719,0.8263363838195801,0.8384485244750977
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,1000,42,51,50,2,2,0.8344964385032654,0.8573276400566101,0.8795818090438843,0.8255501389503479
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,1000,42,51,50,2,3,0.8218676447868347,0.8114115595817566,0.8256300687789917,0.8463043570518494
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,1000,42,51,50,3,3,0.8153913617134094,0.8034261465072632,0.8199794888496399,0.8561241030693054
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,1000,42,51,50,3,3,0.8151485323905945,0.8113327622413635,0.8348936438560486,0.8917937278747559
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,1000,42,51,50,3,3,0.7722700834274292,0.7502601742744446,0.759888231754303,0.8184374570846558
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,1000,42,51,50,0,1,0.8782923221588135,0.878473162651062,0.8705354928970337,0.8422702550888062
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,1000,42,51,50,0,0,0.9072197079658508,0.8821506500244141,0.8642329573631287,0.8364845514297485
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,1000,42,51,50,0,0,0.8833114504814148,0.8702776432037354,0.864721953868866,0.8463043570518494
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,1000,42,51,50,1,1,0.8798034191131592,0.9037953019142152,0.894061267375946,0.8311235308647156
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,1000,42,51,50,1,1,0.9048990607261658,0.9283819198608398,0.9065576791763306,0.8162080645561218
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,1000,42,51,50,1,1,0.9204421639442444,0.9275938868522644,0.901830792427063,0.8363253474235535
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,1000,42,51,50,2,2,0.890030562877655,0.91790109872818,0.930382251739502,0.8587250113487244
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,1000,42,51,50,2,2,0.8566777110099792,0.8621083498001099,0.8743659257888794,0.864882230758667
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,1000,42,51,50,2,2,0.8625063896179199,0.885644257068634,0.8961530923843384,0.830592691898346
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,1000,42,51,50,3,3,0.8039769530296326,0.7966228127479553,0.8099552392959595,0.8702433109283447
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,1000,42,51,50,3,3,0.8729763627052307,0.8706716299057007,0.8920238018035889,0.9367523193359376
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,1000,42,51,50,3,3,0.8415933847427368,0.8490532636642456,0.8762403726577759,0.9150426983833312
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,1000,42,51,50,0,0,0.8887892961502075,0.8703564405441284,0.860239565372467,0.8418986797332764
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,1000,42,51,50,0,0,0.8974513411521912,0.8890853524208069,0.8736324310302734,0.8168981075286865
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,1000,42,51,50,0,0,0.9170690774917604,0.9092852473258972,0.8846346735954285,0.8239577412605286
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,1000,42,51,50,1,1,0.872652530670166,0.8792349100112915,0.8689870238304138,0.8046897649765015
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,1000,42,51,50,1,0,0.891757607460022,0.8864848613739014,0.8786038160324097,0.8502852916717529
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,1000,42,51,50,1,0,0.9336645603179932,0.9329525232315063,0.9124798774719238,0.8508691787719727
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,1000,42,51,50,2,2,0.8705747127532959,0.8886125087738037,0.9017221331596376,0.837546169757843
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,1000,42,51,50,2,2,0.8677144050598145,0.8998026251792908,0.9017764329910278,0.8144033551216125
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,1000,42,51,50,2,2,0.895454466342926,0.9185577630996704,0.9282361268997192,0.8395631909370422
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,1000,42,51,50,3,3,0.823108971118927,0.8197121620178223,0.84198397397995,0.8825578093528748
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,1000,42,51,50,3,3,0.827318549156189,0.8358930945396423,0.858337938785553,0.8873350024223328
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,1000,42,51,50,3,3,0.8499855399131775,0.8524417877197266,0.8723556399345398,0.9209344983100892
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,1000,42,51,50,0,0,0.91378253698349,0.8890731930732727,0.873623251914978,0.8458371758460999
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,1000,42,51,50,0,0,0.933626651763916,0.9247434735298156,0.9010586738586426,0.8475841879844666
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,1000,42,51,50,0,0,0.932756781578064,0.9160626530647278,0.8936847448348999,0.8453606963157654
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,1000,42,51,50,1,1,0.8925520181655884,0.9239805936813354,0.909652590751648,0.8126432299613953
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,1000,42,51,50,1,1,0.9036429524421692,0.92939954996109,0.90981525182724,0.8249784111976624
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,1000,42,51,50,1,1,0.9041051268577576,0.9306358695030212,0.913366675376892,0.8247137069702148
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,1000,42,51,50,2,2,0.8862453699111938,0.9063032865524292,0.9107369780540466,0.8405960202217102
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,1000,42,51,50,2,2,0.8907034993171692,0.9090390801429749,0.9142071008682252,0.8562664985656738
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,1000,42,51,50,2,2,0.9000275135040283,0.9205871820449828,0.9243191480636596,0.8618253469467163
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,1000,42,51,50,3,3,0.8910840749740601,0.8856272101402283,0.899784505367279,0.9362602829933168
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,1000,42,51,50,3,3,0.8675429224967957,0.8682129383087158,0.8826509118080139,0.9278426766395568
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,1000,42,51,50,3,3,0.8645799160003662,0.8610315322875977,0.8774186968803406,0.915295660495758
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,1000,42,51,50,0,0,0.8713214993476868,0.8671870231628418,0.8488446474075317,0.8090432286262512
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,1000,42,51,50,0,0,0.9004352688789368,0.8969911932945251,0.8721864223480225,0.803749144077301
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,1000,42,51,50,0,0,0.8857016563415527,0.8841540813446045,0.8700718283653259,0.8043314814567566
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,1000,42,51,50,1,1,0.8613450527191162,0.8839962482452393,0.874301016330719,0.7880786061286926
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,1000,42,51,50,1,1,0.8892627358436584,0.9180092811584472,0.8990525603294373,0.8155549764633179
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,1000,42,51,50,1,1,0.8655856847763062,0.8877842426300049,0.8699091672897339,0.7915197610855103
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,1000,42,51,50,2,2,0.8724903464317322,0.9084603786468506,0.9141528606414796,0.8275725245475769
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,1000,42,51,50,2,2,0.877465009689331,0.9041199684143066,0.9049625396728516,0.8322842717170715
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,1000,42,51,50,2,2,0.8504986763000488,0.8775513768196106,0.8793706297874451,0.8031668066978455
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,1000,42,51,50,3,3,0.861861526966095,0.8598214983940125,0.8777981996536255,0.929430902004242
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,1000,42,51,50,3,3,0.8761330246925354,0.8735792636871338,0.8917056918144226,0.9241368174552916
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,1000,42,51,50,3,3,0.8675972819328308,0.8596899509429932,0.8764698505401611,0.9192132949829102
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,1000,42,51,50,0,1,0.883744478225708,0.9037253856658936,0.8880187273025513,0.8071373701095581
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,1000,42,51,50,0,0,0.9210949540138244,0.9128270745277404,0.8860125541687012,0.8219608068466187
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,1000,42,51,50,0,0,0.92571622133255,0.9026731252670288,0.8798314929008484,0.845731258392334
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,1000,42,51,50,1,1,0.8772746920585632,0.9146158695220948,0.9019533395767212,0.799619734287262
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,1000,42,51,50,1,1,0.8907578587532043,0.9252432584762572,0.9067246913909912,0.8013668060302734
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,1000,42,51,50,1,1,0.8883385062217712,0.9219024777412416,0.9119569659233092,0.8155019879341125
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,1000,42,51,50,2,2,0.8573490381240845,0.9008580446243286,0.906751811504364,0.7984020709991455
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,1000,42,51,50,2,2,0.8532442450523376,0.8940975666046143,0.905206561088562,0.8071373701095581
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,1000,42,51,50,2,1,0.8824124336242676,0.9192719459533693,0.9190598130226136,0.8183608055114746
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,1000,42,51,50,3,3,0.8563432097434998,0.862794041633606,0.8837353587150574,0.9256191253662108
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,1000,42,51,50,3,3,0.86944580078125,0.8722639679908752,0.8908923864364624,0.9186309576034546
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,1000,42,51,50,3,3,0.8805911540985107,0.8841014504432678,0.894850492477417,0.9076192378997804
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,1000,42,51,50,0,0,0.8985052704811096,0.8952286839485168,0.8801839351654053,0.8240255117416382
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,1000,42,51,50,0,0,0.9019575715065002,0.8988325595855713,0.8905670642852783,0.8515018224716187
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,1000,42,51,50,0,1,0.8933403491973877,0.8987536430358887,0.8908652663230896,0.8314372301101685
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,1000,42,51,50,1,1,0.8784164190292358,0.8953602313995361,0.8810243010520935,0.8060255646705627
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,1000,42,51,50,1,1,0.8638187646865845,0.8958600163459778,0.8796417117118835,0.784637451171875
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,1000,42,51,50,1,1,0.8859735131263733,0.9002530574798584,0.8880187273025513,0.8120079040527344
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,1000,42,51,50,2,2,0.8870337009429932,0.9039621353149414,0.906589150428772,0.8362548351287842
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,1000,42,51,50,2,2,0.8695001602172852,0.9021470546722412,0.9085139632225036,0.8160843849182129
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,1000,42,51,50,2,1,0.873360276222229,0.8965702652931213,0.8956095576286316,0.8181490302085876
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,1000,42,51,50,3,3,0.8475900292396545,0.8414339423179626,0.859173595905304,0.9048662781715392
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,1000,42,51,50,3,3,0.8602033257484436,0.8500621318817139,0.8637822866439819,0.9071956872940063
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,1000,42,51,50,3,3,0.8533530235290527,0.8464319705963135,0.8618303537368774,0.9169368147850036
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,1000,42,51,50,0,0,0.890214204788208,0.8684760332107544,0.8525587320327759,0.8107902407646179
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,1000,42,51,50,0,0,0.9166368246078492,0.9059876203536988,0.8857414722442627,0.8405960202217102
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,1000,42,51,50,0,0,0.9268035292625428,0.9165624380111694,0.8976157307624817,0.8441430330276489
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,1000,42,51,50,1,1,0.8786882758140564,0.8954654335975647,0.8812412023544312,0.8121138215065002
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,1000,42,51,50,1,1,0.907013773918152,0.9247697591781616,0.8968024253845215,0.8111079335212708
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,1000,42,51,50,1,1,0.8743388652801514,0.8966755270957947,0.8737046122550964,0.7861727476119995
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,1000,42,51,50,2,2,0.8572946190834045,0.8610841631889343,0.8685265779495239,0.829160749912262
