run_key,subject_id,outer_fold,modality,seed,modality_available,task,target_class,predicted_class,classification_confidence,similarity_margin,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,body_movement,42,True,classification,2,1,0.8600434,0.0059922934,0.847217,0.8600434,0.8509655,0.8540511
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,body_movement,42,True,classification,3,3,0.8718369,0.002323985,0.8491449,0.8695129,0.8573579,0.8718369
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,body_movement,42,True,classification,3,3,0.87459934,0.0023767948,0.85704446,0.87222254,0.86918944,0.87459934
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,body_movement,42,True,classification,3,1,0.8711592,0.0038290024,0.8555218,0.8711592,0.85903007,0.8673302
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,body_movement,42,False,classification,0,1,0.9963504,0.0020245314,0.9943259,0.9963504,0.99222785,0.98935264
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,body_movement,42,True,classification,0,1,0.75400984,0.03036797,0.7041924,0.75400984,0.70450926,0.7236419
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,body_movement,42,True,classification,0,0,0.76387227,0.0061629415,0.76387227,0.7577093,0.7378009,0.73495007
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,body_movement,42,False,classification,1,1,0.9963504,0.0020245314,0.9943259,0.9963504,0.99222785,0.98935264
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,body_movement,42,True,classification,1,1,0.7463796,0.015067458,0.7139166,0.7463796,0.7249724,0.73131216
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,body_movement,42,True,classification,1,1,0.7589204,0.01202482,0.73864627,0.7589204,0.7444515,0.74689555
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,body_movement,42,False,classification,2,1,0.9963504,0.0020245314,0.9943259,0.9963504,0.99222785,0.98935264
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,body_movement,42,False,classification,2,1,0.9963504,0.0020245314,0.9943259,0.9963504,0.99222785,0.98935264
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,body_movement,42,True,classification,2,1,0.75045556,0.003888905,0.74435914,0.75045556,0.74656665,0.73156005
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,body_movement,42,False,classification,3,1,0.9963504,0.0020245314,0.9943259,0.9963504,0.99222785,0.98935264
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,body_movement,42,True,classification,3,1,0.74108976,0.013495505,0.69768035,0.74108976,0.6932187,0.72759426
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,body_movement,42,True,classification,3,1,0.7749965,0.02223742,0.73838806,0.7749965,0.7452172,0.7527591
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,body_movement,42,True,classification,0,1,0.76846886,0.00806129,0.76040757,0.76846886,0.7480693,0.73785764
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,body_movement,42,True,classification,0,0,0.7766602,0.023033977,0.7766602,0.7536262,0.73545724,0.74641395
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,body_movement,42,True,classification,0,1,0.72421515,0.008581519,0.71563363,0.72421515,0.6931531,0.6875658
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,body_movement,42,True,classification,1,1,0.7671558,0.0018895268,0.7652663,0.7671558,0.7528532,0.7507286
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,body_movement,42,True,classification,1,0,0.77323794,0.020095408,0.77323794,0.75314254,0.7417198,0.7424164
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,body_movement,42,True,classification,1,1,0.7713208,0.007873952,0.76344687,0.7713208,0.7513535,0.7380657
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,body_movement,42,True,classification,2,1,0.7642225,0.0063179135,0.7579046,0.7642225,0.75736713,0.73923075
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,body_movement,42,True,classification,2,1,0.76573205,0.00726521,0.75846684,0.76573205,0.73295546,0.74171245
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,body_movement,42,True,classification,2,0,0.76142716,0.005390644,0.76142716,0.7560365,0.7475569,0.74833643
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,body_movement,42,True,classification,3,0,0.75975674,0.0016601682,0.75975674,0.7580966,0.75103295,0.74806595
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,body_movement,42,True,classification,3,1,0.77135223,0.022988498,0.7451608,0.77135223,0.74836373,0.74190587
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,body_movement,42,True,classification,3,1,0.7620414,0.004865408,0.757176,0.7620414,0.7556875,0.74263585
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,body_movement,42,True,classification,0,1,0.7681775,0.01415056,0.75038815,0.7681775,0.75402695,0.7344719
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,body_movement,42,True,classification,0,1,0.7673967,0.022911608,0.7444851,0.7673967,0.74356633,0.74262
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,body_movement,42,True,classification,0,1,0.7642042,0.012235224,0.751969,0.7642042,0.72705615,0.73525417
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,body_movement,42,True,classification,1,1,0.7709433,0.019018471,0.7399765,0.7709433,0.7519248,0.7505313
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,body_movement,42,True,classification,1,1,0.77106106,0.017773628,0.7449452,0.77106106,0.75328743,0.75103426
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,body_movement,42,True,classification,1,1,0.766333,0.016774416,0.7427913,0.766333,0.744068,0.74955857
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,body_movement,42,True,classification,2,1,0.7444575,0.010024548,0.73443294,0.7444575,0.733162,0.72132945
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,body_movement,42,True,classification,2,1,0.7649827,0.016331196,0.7486515,0.7649827,0.74781454,0.7440119
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,body_movement,42,True,classification,2,1,0.76428354,0.011701107,0.73788,0.76428354,0.745057,0.75258243
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,body_movement,42,True,classification,3,1,0.7639431,0.019801259,0.7441418,0.7639431,0.73731196,0.7303207
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,body_movement,42,True,classification,3,1,0.72875,0.020143688,0.68102026,0.72875,0.7086063,0.70221865
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,body_movement,42,True,classification,3,1,0.76177216,0.012092829,0.7496793,0.76177216,0.72990286,0.7375486
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,body_movement,42,True,classification,0,0,0.74328876,0.0024618506,0.74328876,0.73843837,0.7408269,0.71544194
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,body_movement,42,True,classification,0,0,0.7616409,0.0037562847,0.7616409,0.7578846,0.7457702,0.74222124
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,body_movement,42,True,classification,0,0,0.7702808,0.009190738,0.7702808,0.76109004,0.7477146,0.7537851
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,body_movement,42,True,classification,1,0,0.76209795,0.005335748,0.76209795,0.75412214,0.7567622,0.74175286
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,body_movement,42,True,classification,1,2,0.7541354,0.0006893873,0.753446,0.74932456,0.7541354,0.7360484
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,body_movement,42,True,classification,1,0,0.7571218,0.0033969283,0.7571218,0.7537249,0.75107586,0.7521169
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,body_movement,42,True,classification,2,0,0.7623693,0.0066981316,0.7623693,0.75567114,0.75399166,0.7327162
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,body_movement,42,True,classification,2,0,0.77303606,0.017666996,0.77303606,0.75536907,0.74613374,0.74471194
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,body_movement,42,True,classification,2,1,0.7627249,0.0049957037,0.7555286,0.7627249,0.7577292,0.7420391
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,body_movement,42,True,classification,3,2,0.7636879,0.0020474792,0.7554842,0.7616404,0.7636879,0.743629
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,body_movement,42,True,classification,3,1,0.76419604,0.009855151,0.7543409,0.76419604,0.74349594,0.7456521
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,body_movement,42,True,classification,3,2,0.7710015,0.004930675,0.7451411,0.76607084,0.7710015,0.75745845
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,body_movement,42,True,classification,0,3,0.76076186,0.004784405,0.72614825,0.75597745,0.75540835,0.76076186
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,body_movement,42,True,classification,0,3,0.77082837,0.018859386,0.73949623,0.751969,0.75022984,0.77082837
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,body_movement,42,True,classification,0,1,0.7551836,0.0047311187,0.740971,0.7551836,0.74730384,0.75045246
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,body_movement,42,True,classification,1,2,0.7687608,0.007863283,0.74690616,0.7608975,0.7687608,0.7523423
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,body_movement,42,True,classification,1,1,0.7524313,0.0015870929,0.74592525,0.7524313,0.7467253,0.7508442
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,body_movement,42,True,classification,1,1,0.75856286,0.0015462041,0.73463035,0.75856286,0.7550376,0.75701666
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,body_movement,42,True,classification,2,3,0.76571774,0.004997492,0.72751087,0.76072025,0.759875,0.76571774
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,body_movement,42,True,classification,2,3,0.7570325,0.0003682971,0.7363707,0.7540536,0.7566642,0.7570325
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,body_movement,42,True,classification,2,3,0.7622972,0.0075220466,0.7399031,0.75477517,0.74989134,0.7622972
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,body_movement,42,True,classification,3,1,0.75913405,0.00962764,0.73862714,0.75913405,0.74191284,0.7495064
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,body_movement,42,True,classification,3,3,0.7637994,0.0024986863,0.7481843,0.76130074,0.7474967,0.7637994
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,body_movement,42,True,classification,3,1,0.76282847,0.0131031275,0.7347268,0.76282847,0.74972534,0.7464534
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,body_movement,42,True,classification,0,1,0.7556764,0.0003581047,0.7553183,0.7556764,0.74444383,0.74970716
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,body_movement,42,True,classification,0,0,0.7625749,0.016450584,0.7625749,0.7461243,0.741084,0.7361325
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,body_movement,42,True,classification,0,0,0.76505864,0.008330107,0.76505864,0.75672853,0.7465124,0.7503456
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,body_movement,42,True,classification,1,0,0.75687546,0.0040737987,0.75687546,0.75280166,0.74772644,0.7373518
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,body_movement,42,True,classification,1,1,0.75732243,0.008666277,0.74865615,0.75732243,0.7476752,0.7412724
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,body_movement,42,True,classification,1,0,0.7772243,0.016844511,0.7772243,0.7603798,0.73213726,0.7245202
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,body_movement,42,True,classification,2,0,0.7615474,0.0072295666,0.7615474,0.7434734,0.7543178,0.7436248
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,body_movement,42,True,classification,2,2,0.77061045,0.010323584,0.76028687,0.73952353,0.77061045,0.73973465
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,body_movement,42,True,classification,2,0,0.76544166,0.006515324,0.76544166,0.75892633,0.75277585,0.7330551
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,body_movement,42,True,classification,3,2,0.7641715,0.0050082207,0.75916326,0.75151706,0.7641715,0.74063104
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,body_movement,42,True,classification,3,1,0.75514597,0.0011417866,0.7540042,0.75514597,0.7489016,0.72893476
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,body_movement,42,True,classification,3,1,0.75907063,0.0023816824,0.74766445,0.75907063,0.75668895,0.73958063
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,body_movement,42,True,classification,0,1,0.6814885,0.022943854,0.6156232,0.6814885,0.6563415,0.65854466
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,body_movement,42,True,classification,0,1,0.6886256,0.01729554,0.6662039,0.6886256,0.66202605,0.67133003
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,body_movement,42,True,classification,0,1,0.68829817,0.020965159,0.6671619,0.68829817,0.667333,0.6586769
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,body_movement,42,True,classification,1,1,0.6922817,0.012506425,0.65529567,0.6922817,0.6797753,0.66902524
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,body_movement,42,True,classification,1,3,0.6930069,0.0122823715,0.6421453,0.6807245,0.6690163,0.6930069
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,body_movement,42,True,classification,1,3,0.6869248,0.006192684,0.6654508,0.68073213,0.6776461,0.6869248
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,body_movement,42,True,classification,2,1,0.6766206,0.002980709,0.6450385,0.6766206,0.6736399,0.66694427
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,body_movement,42,True,classification,2,1,0.6931344,0.008439541,0.6576709,0.6931344,0.6846949,0.66682327
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,body_movement,42,True,classification,2,1,0.69574064,0.019821227,0.65610117,0.69574064,0.6759194,0.66698533
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,body_movement,42,True,classification,3,1,0.68744814,0.013013959,0.650378,0.68744814,0.6744342,0.66827613
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,body_movement,42,True,classification,3,1,0.68573684,0.009309053,0.6476514,0.68573684,0.6764278,0.6691903
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,body_movement,42,True,classification,3,2,0.68724823,0.0062197447,0.6606201,0.6810285,0.68724823,0.67764044
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,body_movement,42,False,classification,0,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,body_movement,42,False,classification,0,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,body_movement,42,False,classification,0,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,body_movement,42,False,classification,1,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,body_movement,42,False,classification,1,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,body_movement,42,False,classification,1,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,body_movement,42,False,classification,2,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,body_movement,42,False,classification,2,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,body_movement,42,False,classification,2,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,body_movement,42,False,classification,3,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,body_movement,42,False,classification,3,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,body_movement,42,False,classification,3,1,1.0000123,0.013899803,0.95398813,1.0000123,0.9687522,0.9861125
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,body_movement,42,True,classification,0,2,0.5424914,0.032556653,0.5099347,0.48323336,0.5424914,0.4147411
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,body_movement,42,True,classification,0,2,0.5093808,0.0030491948,0.5063316,0.44379455,0.5093808,0.43132484
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,body_movement,42,True,classification,0,2,0.54029953,0.02250588,0.51779366,0.48608518,0.54029953,0.44657594
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,body_movement,42,True,classification,1,2,0.5378504,0.022453785,0.5153966,0.4936431,0.5378504,0.43634358
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,body_movement,42,True,classification,1,2,0.5499668,0.025896609,0.5240702,0.4772035,0.5499668,0.4524246
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,body_movement,42,True,classification,1,2,0.54982936,0.036751747,0.5130776,0.47440344,0.54982936,0.42596918
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,body_movement,42,True,classification,2,2,0.5674634,0.033527613,0.5339358,0.50560397,0.5674634,0.4406888
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,body_movement,42,True,classification,2,2,0.5375232,0.01727575,0.52024746,0.46200323,0.5375232,0.4242147
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,body_movement,42,True,classification,2,2,0.56164795,0.03621179,0.52543616,0.49920386,0.56164795,0.4523014
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,body_movement,42,True,classification,3,2,0.559126,0.02312857,0.53599745,0.506004,0.559126,0.44173563
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,body_movement,42,True,classification,3,2,0.544519,0.023432791,0.5210862,0.4724034,0.544519,0.40740156
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,body_movement,42,True,classification,3,2,0.5366459,0.017382264,0.5192636,0.4656033,0.5366459,0.42249042
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,body_movement,42,True,classification,0,2,0.5575992,0.027974308,0.5296249,0.50960404,0.5575992,0.4448459
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,body_movement,42,True,classification,0,2,0.5588254,0.028669775,0.5301556,0.5116041,0.5588254,0.45139182
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,body_movement,42,True,classification,0,2,0.54803133,0.022712708,0.5253186,0.50360394,0.54803133,0.45700818
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,body_movement,42,True,classification,1,2,0.5560704,0.032640696,0.5234297,0.507604,0.5560704,0.4594618
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,body_movement,42,True,classification,1,2,0.55909574,0.0249995,0.53409624,0.5120041,0.55909574,0.4472701
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,body_movement,42,True,classification,1,2,0.5558189,0.029278874,0.52654004,0.5132041,0.5558189,0.47252208
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,body_movement,42,True,classification,2,2,0.55364126,0.03208077,0.5215605,0.508404,0.55364126,0.46962625
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,body_movement,42,True,classification,2,2,0.55249465,0.020731688,0.53176296,0.506004,0.55249465,0.46302673
