run_key,subject_id,outer_fold,modality,seed,modality_available,task,target_score,prediction_raw,prediction_bounded,residual_bounded
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,body_movement,42,True,regression,4.0,1.9057906,1.9057906,2.0942094326019287
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,body_movement,42,True,regression,1.0,1.0073712,1.0073712,-0.007371187210083
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,body_movement,42,True,regression,1.0,1.536335,1.536335,-0.5363349914550781
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,body_movement,42,True,regression,1.0,1.4871452,1.4871452,-0.487145185470581
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,body_movement,42,True,regression,2.0,1.3147871,1.3147871,0.6852128505706787
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,body_movement,42,True,regression,2.0,1.9763267,1.9763267,0.0236732959747314
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,body_movement,42,True,regression,2.0,1.3544691,1.3544691,0.6455309391021729
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,body_movement,42,True,regression,3.0,1.4435861,1.4435861,1.5564138889312744
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,body_movement,42,True,regression,3.0,0.19881201,1.0,2.0
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,body_movement,42,True,regression,3.0,1.2496216,1.2496216,1.7503783702850342
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,body_movement,42,True,regression,4.0,1.5708606,1.5708606,2.429139375686645
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,body_movement,42,True,regression,4.0,2.141868,2.141868,1.8581318855285645
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,body_movement,42,True,regression,4.0,1.9609168,1.9609168,2.039083242416382
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,body_movement,42,True,regression,1.0,2.940135,2.940135,-1.9401350021362305
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,body_movement,42,True,regression,1.0,3.4514098,3.4514098,-2.451409816741944
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,body_movement,42,True,regression,1.0,2.73889,2.73889,-1.7388899326324463
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,body_movement,42,True,regression,2.0,2.3001063,2.3001063,-0.3001062870025635
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,body_movement,42,True,regression,2.0,2.2384634,2.2384634,-0.2384634017944336
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,body_movement,42,True,regression,2.0,3.5757375,3.5757375,-1.575737476348877
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,body_movement,42,True,regression,3.0,2.9257965,2.9257965,0.0742034912109375
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,body_movement,42,True,regression,3.0,2.6188855,2.6188855,0.3811144828796386
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,body_movement,42,True,regression,3.0,3.1152134,3.1152134,-0.115213394165039
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,body_movement,42,True,regression,4.0,2.4511306,2.4511306,1.5488693714141846
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,body_movement,42,True,regression,4.0,2.1823785,2.1823785,1.8176214694976809
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,body_movement,42,True,regression,4.0,2.214716,2.214716,1.7852840423583984
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,body_movement,42,True,regression,1.0,2.0201893,2.0201893,-1.0201892852783203
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,body_movement,42,True,regression,1.0,1.8731213,1.8731213,-0.8731212615966797
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,body_movement,42,True,regression,1.0,1.3548379,1.3548379,-0.3548378944396972
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,body_movement,42,True,regression,2.0,2.36326,2.36326,-0.3632600307464599
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,body_movement,42,True,regression,2.0,2.7258153,2.7258153,-0.7258152961730957
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,body_movement,42,True,regression,2.0,0.90694714,1.0,1.0
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,body_movement,42,True,regression,3.0,2.6372924,2.6372924,0.3627076148986816
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,body_movement,42,True,regression,3.0,2.3298025,2.3298025,0.6701974868774414
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,body_movement,42,True,regression,3.0,1.6969389,1.6969389,1.3030611276626587
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,body_movement,42,True,regression,4.0,1.7950258,1.7950258,2.204974174499512
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,body_movement,42,True,regression,4.0,1.9637289,1.9637289,2.036271095275879
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,body_movement,42,True,regression,4.0,2.5298643,2.5298643,1.4701356887817385
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,body_movement,42,True,regression,1.0,3.964294,3.964294,-2.964293956756592
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,body_movement,42,True,regression,1.0,3.4133148,3.4133148,-2.413314819335937
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,body_movement,42,True,regression,1.0,2.2690816,2.2690816,-1.2690815925598145
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,body_movement,42,True,regression,2.0,2.958889,2.958889,-0.9588890075683594
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,body_movement,42,True,regression,2.0,4.947804,4.0,-2.0
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,body_movement,42,True,regression,2.0,5.1056767,4.0,-2.0
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,body_movement,42,True,regression,3.0,3.5071738,3.5071738,-0.5071737766265869
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,body_movement,42,True,regression,3.0,2.8336058,2.8336058,0.1663942337036132
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,body_movement,42,True,regression,3.0,3.6363325,3.6363325,-0.6363325119018555
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,body_movement,42,True,regression,4.0,2.850379,2.850379,1.1496210098266602
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,body_movement,42,True,regression,4.0,2.3428133,2.3428133,1.65718674659729
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,body_movement,42,True,regression,4.0,3.6888058,3.6888058,0.3111941814422607
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,body_movement,42,False,regression,1.0,2.5293913,2.5293913,-1.5293912887573242
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,body_movement,42,False,regression,1.0,2.5293913,2.5293913,-1.5293912887573242
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,body_movement,42,False,regression,1.0,2.5293913,2.5293913,-1.5293912887573242
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,body_movement,42,False,regression,2.0,2.5293913,2.5293913,-0.5293912887573242
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,body_movement,42,False,regression,2.0,2.5293913,2.5293913,-0.5293912887573242
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,body_movement,42,False,regression,2.0,2.5293913,2.5293913,-0.5293912887573242
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,body_movement,42,False,regression,3.0,2.5293913,2.5293913,0.4706087112426758
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,body_movement,42,False,regression,3.0,2.5293913,2.5293913,0.4706087112426758
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,body_movement,42,False,regression,3.0,2.5293913,2.5293913,0.4706087112426758
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,body_movement,42,False,regression,4.0,2.5293913,2.5293913,1.4706087112426758
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,body_movement,42,False,regression,4.0,2.5293913,2.5293913,1.4706087112426758
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,body_movement,42,False,regression,4.0,2.5293913,2.5293913,1.4706087112426758
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,body_movement,42,True,regression,1.0,1.3772116,1.3772116,-0.3772115707397461
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,body_movement,42,True,regression,1.0,3.1699386,3.1699386,-2.169938564300537
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,body_movement,42,True,regression,1.0,2.2236736,2.2236736,-1.2236735820770264
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,body_movement,42,True,regression,2.0,2.4090364,2.4090364,-0.4090363979339599
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,body_movement,42,True,regression,2.0,2.5067303,2.5067303,-0.506730318069458
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,body_movement,42,True,regression,2.0,2.6157074,2.6157074,-0.6157073974609375
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,body_movement,42,True,regression,3.0,3.3959272,3.3959272,-0.3959271907806396
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,body_movement,42,True,regression,3.0,2.5541043,2.5541043,0.4458956718444824
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,body_movement,42,True,regression,3.0,4.2935343,4.0,-1.0
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,body_movement,42,True,regression,4.0,2.815147,2.815147,1.1848530769348145
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,body_movement,42,True,regression,4.0,0.65881,1.0,3.0
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,body_movement,42,True,regression,4.0,1.6309172,1.6309172,2.369082808494568
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,body_movement,42,True,regression,1.0,0.4732647,1.0,0.0
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,body_movement,42,True,regression,1.0,1.7388908,1.7388908,-0.7388907670974731
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,body_movement,42,True,regression,1.0,2.1091852,2.1091852,-1.1091852188110352
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,body_movement,42,True,regression,2.0,2.878232,2.878232,-0.8782320022583008
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,body_movement,42,True,regression,2.0,2.3957016,2.3957016,-0.3957016468048095
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,body_movement,42,True,regression,2.0,4.002598,4.0,-2.0
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,body_movement,42,True,regression,3.0,2.2811868,2.2811868,0.7188131809234619
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,body_movement,42,True,regression,3.0,2.8975194,2.8975194,0.1024806499481201
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,body_movement,42,True,regression,3.0,4.291658,4.0,-1.0
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,body_movement,42,True,regression,4.0,1.9700941,1.9700941,2.029905915260315
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,body_movement,42,True,regression,4.0,2.6545334,2.6545334,1.3454666137695312
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,body_movement,42,True,regression,4.0,2.646253,2.646253,1.3537468910217283
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,body_movement,42,True,regression,1.0,1.0419817,1.0419817,-0.0419816970825195
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,body_movement,42,True,regression,1.0,2.9517946,2.9517946,-1.9517946243286133
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,body_movement,42,True,regression,1.0,1.1040214,1.1040214,-0.1040214300155639
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,body_movement,42,True,regression,2.0,2.474865,2.474865,-0.4748649597167969
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,body_movement,42,True,regression,2.0,2.7481656,2.7481656,-0.7481656074523926
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,body_movement,42,True,regression,2.0,1.1127687,1.1127687,0.8872313499450684
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,body_movement,42,True,regression,3.0,1.2912327,1.2912327,1.708767294883728
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,body_movement,42,True,regression,3.0,1.9239914,1.9239914,1.0760085582733154
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,body_movement,42,True,regression,3.0,2.562166,2.562166,0.4378340244293213
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,body_movement,42,True,regression,4.0,2.397535,2.397535,1.6024649143218994
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,body_movement,42,True,regression,4.0,2.806715,2.806715,1.1932849884033203
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,body_movement,42,True,regression,4.0,2.126489,2.126489,1.8735110759735107
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,body_movement,42,True,regression,1.0,1.4858754,1.4858754,-0.4858753681182861
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,body_movement,42,True,regression,1.0,1.8913181,1.8913181,-0.8913180828094482
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,body_movement,42,True,regression,1.0,1.6885949,1.6885949,-0.6885949373245239
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,body_movement,42,True,regression,2.0,2.4894385,2.4894385,-0.489438533782959
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,body_movement,42,True,regression,2.0,2.2581806,2.2581806,-0.2581806182861328
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,body_movement,42,True,regression,2.0,2.2108176,2.2108176,-0.2108175754547119
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,body_movement,42,True,regression,3.0,2.7693663,2.7693663,0.2306337356567382
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,body_movement,42,True,regression,3.0,3.49304,3.49304,-0.4930400848388672
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,body_movement,42,True,regression,3.0,2.2556336,2.2556336,0.7443664073944092
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,body_movement,42,True,regression,4.0,3.1757436,3.1757436,0.824256420135498
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,body_movement,42,True,regression,4.0,1.4373457,1.4373457,2.5626542568206787
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,body_movement,42,True,regression,4.0,3.5051305,3.5051305,0.4948694705963135
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,body_movement,42,True,regression,1.0,3.357955,3.357955,-2.357954978942871
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,body_movement,42,True,regression,1.0,2.3485024,2.3485024,-1.3485023975372314
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,body_movement,42,True,regression,1.0,2.5401008,2.5401008,-1.5401008129119873
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,body_movement,42,True,regression,2.0,1.5897286,1.5897286,0.410271406173706
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,body_movement,42,True,regression,2.0,2.6468482,2.6468482,-0.646848201751709
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,body_movement,42,True,regression,2.0,1.5270761,1.5270761,0.4729238748550415
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,body_movement,42,True,regression,3.0,2.9411962,2.9411962,0.0588037967681884
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,body_movement,42,True,regression,3.0,2.3741958,2.3741958,0.6258041858673096
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,body_movement,42,True,regression,3.0,1.8649707,1.8649707,1.1350293159484863
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,body_movement,42,True,regression,4.0,2.829641,2.829641,1.1703588962554932
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,body_movement,42,True,regression,4.0,1.9806482,1.9806482,2.019351840019226
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,body_movement,42,True,regression,4.0,2.6965816,2.6965816,1.3034183979034424
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,body_movement,42,True,regression,1.0,1.1246789,1.1246789,-0.1246788501739502
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,body_movement,42,True,regression,1.0,2.1023939,2.1023939,-1.1023938655853271
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,body_movement,42,True,regression,1.0,2.3429406,2.3429406,-1.3429405689239502
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,body_movement,42,True,regression,2.0,2.2977905,2.2977905,-0.29779052734375
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,body_movement,42,True,regression,2.0,3.8087049,3.8087049,-1.808704853057861
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,body_movement,42,True,regression,2.0,2.173018,2.173018,-0.1730179786682129
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,body_movement,42,True,regression,3.0,2.9325767,2.9325767,0.0674233436584472
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,body_movement,42,True,regression,3.0,2.5136845,2.5136845,0.4863154888153076
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,body_movement,42,True,regression,3.0,3.939232,3.939232,-0.9392321109771729
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,body_movement,42,True,regression,4.0,3.1832032,3.1832032,0.8167967796325684
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,body_movement,42,True,regression,4.0,2.3171194,2.3171194,1.6828806400299072
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,body_movement,42,True,regression,4.0,2.6130166,2.6130166,1.3869833946228027
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,body_movement,42,True,regression,1.0,2.8777575,2.8777575,-1.877757549285889
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,body_movement,42,True,regression,1.0,3.410141,3.410141,-2.410140991210937
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,body_movement,42,True,regression,1.0,2.7829888,2.7829888,-1.7829887866973877
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,body_movement,42,True,regression,2.0,1.5422132,1.5422132,0.4577867984771728
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,body_movement,42,True,regression,2.0,1.9319301,1.9319301,0.0680699348449707
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,body_movement,42,True,regression,2.0,3.192896,3.192896,-1.1928958892822266
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,body_movement,42,True,regression,3.0,2.3333344,2.3333344,0.6666655540466309
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,body_movement,42,True,regression,3.0,1.5767131,1.5767131,1.4232869148254397
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,body_movement,42,True,regression,3.0,2.5061386,2.5061386,0.493861436843872
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,body_movement,42,True,regression,4.0,1.9002155,1.9002155,2.09978449344635
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,body_movement,42,True,regression,4.0,2.3487651,2.3487651,1.6512348651885986
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,body_movement,42,True,regression,4.0,2.7654486,2.7654486,1.2345514297485352
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,body_movement,42,True,regression,1.0,0.64737475,1.0,0.0
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,body_movement,42,True,regression,1.0,0.87169313,1.0,0.0
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,body_movement,42,True,regression,1.0,2.154674,2.154674,-1.154674053192139
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,body_movement,42,True,regression,2.0,3.906506,3.906506,-1.906506061553955
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,body_movement,42,True,regression,2.0,2.3798761,2.3798761,-0.3798761367797851
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,body_movement,42,True,regression,2.0,2.5400639,2.5400639,-0.5400638580322266
