run_key,subject_id,outer_fold,target_score,prediction_raw,prediction_bounded,residual_bounded,model,source_path,source_sha256,derived_readonly_reference
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,3.0,2.691377967092284,2.691377967092284,0.30862203290771584,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,3.0,2.872211275511238,2.872211275511238,0.1277887244887621,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,4.0,3.7374057884617846,3.7374057884617846,0.2625942115382154,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,4.0,3.9478426631785957,3.9478426631785957,0.05215733682140433,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,4.0,3.700522647025411,3.700522647025411,0.2994773529745891,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,1.0,1.844724556951466,1.844724556951466,-0.8447245569514661,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,1.0,1.5558278170794364,1.5558278170794364,-0.5558278170794364,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,1.0,1.464869378931931,1.464869378931931,-0.4648693789319309,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,2.0,2.7793279818227536,2.7793279818227536,-0.7793279818227536,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,2.0,1.7314542024194484,1.7314542024194484,0.26854579758055164,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,2.0,1.6836438981684883,1.6836438981684883,0.31635610183151175,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,3.0,2.426799013609801,2.426799013609801,0.5732009863901988,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,3.0,2.6066886541971015,2.6066886541971015,0.3933113458028985,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,3.0,2.527226519498771,2.527226519498771,0.47277348050122914,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,4.0,3.9233634052427724,3.9233634052427724,0.07663659475722762,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,4.0,4.096249684239815,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,4.0,3.928611138829001,3.928611138829001,0.07138886117099918,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,1.0,1.8085183940492933,1.8085183940492933,-0.8085183940492933,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,1.0,1.1108351441901292,1.1108351441901292,-0.11083514419012919,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,1.0,1.6212819710110469,1.6212819710110469,-0.6212819710110469,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,2.0,2.227832056512991,2.227832056512991,-0.227832056512991,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,2.0,2.2201392776295124,2.2201392776295124,-0.22013927762951235,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,2.0,2.025038015096344,2.025038015096344,-0.02503801509634407,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,3.0,2.8584979225049865,2.8584979225049865,0.14150207749501353,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,3.0,3.164897237671786,3.164897237671786,-0.1648972376717861,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,3.0,2.9267265607604545,2.9267265607604545,0.07327343923954555,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,4.0,4.190920331143006,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,4.0,4.2339826607048305,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,4.0,4.225933278443329,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,1.0,1.4504302938046956,1.4504302938046956,-0.45043029380469557,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,1.0,1.8174565092971136,1.8174565092971136,-0.8174565092971136,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,1.0,1.56065616151674,1.56065616151674,-0.56065616151674,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,2.0,1.7106782346351306,1.7106782346351306,0.2893217653648694,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,2.0,1.920437845272394,1.920437845272394,0.07956215472760597,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,2.0,1.7199369970951075,1.7199369970951075,0.2800630029048925,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,3.0,2.7685154302539585,2.7685154302539585,0.23148456974604148,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,3.0,2.445502065033522,2.445502065033522,0.554497934966478,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,3.0,2.6615885212478605,2.6615885212478605,0.3384114787521395,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,4.0,3.3313116813119104,3.3313116813119104,0.6686883186880896,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,4.0,3.635843915406331,3.635843915406331,0.3641560845936689,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,4.0,3.701697892821054,3.701697892821054,0.2983021071789458,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,1.0,1.0972937111665668,1.0972937111665668,-0.09729371116656682,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,1.0,1.146534434641239,1.146534434641239,-0.14653443464123894,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,1.0,1.113478835178612,1.113478835178612,-0.11347883517861201,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,2.0,1.7561672415261704,1.7561672415261704,0.24383275847382957,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,2.0,1.8116049167270063,1.8116049167270063,0.1883950832729937,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,2.0,1.787741202484744,1.787741202484744,0.2122587975152559,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,3.0,2.8305987847258165,2.8305987847258165,0.1694012152741835,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,3.0,2.9913533062824578,2.9913533062824578,0.008646693717542231,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,3.0,3.0298363039441254,3.0298363039441254,-0.029836303944125397,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,4.0,4.076895147670376,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,4.0,3.9678049567212907,3.9678049567212907,0.03219504327870926,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,4.0,4.395850313228172,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,1.0,1.5947964737531017,1.5947964737531017,-0.5947964737531017,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,1.0,1.1654922673466979,1.1654922673466979,-0.16549226734669786,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,1.0,1.2798113813340157,1.2798113813340157,-0.27981138133401573,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,2.0,1.3849697567583035,1.3849697567583035,0.6150302432416965,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,2.0,1.5299325832602952,1.5299325832602952,0.47006741673970476,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,2.0,1.1889995063662897,1.1889995063662897,0.8110004936337103,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,3.0,2.2343236307318994,2.2343236307318994,0.7656763692681006,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,3.0,2.109098290073004,2.109098290073004,0.8909017099269958,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,3.0,2.88016782274881,2.88016782274881,0.11983217725118989,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,4.0,3.786459326718984,3.786459326718984,0.2135406732810159,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,4.0,3.794214717467151,3.794214717467151,0.20578528253284878,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,4.0,3.3040487669921723,3.3040487669921723,0.6959512330078277,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,1.0,2.968043734167505,2.968043734167505,-1.9680437341675052,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,1.0,2.5584906764452406,2.5584906764452406,-1.5584906764452406,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,1.0,2.26604027050926,2.26604027050926,-1.2660402705092602,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,2.0,3.166744562723383,3.166744562723383,-1.166744562723383,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,2.0,1.966065044508929,1.966065044508929,0.03393495549107106,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,2.0,3.0600140649368215,3.0600140649368215,-1.0600140649368215,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,3.0,3.5737961223854797,3.5737961223854797,-0.5737961223854797,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,3.0,2.933202852345352,2.933202852345352,0.06679714765464784,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,3.0,3.0251221397494867,3.0251221397494867,-0.025122139749486738,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,4.0,3.032314331825404,3.032314331825404,0.967685668174596,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,4.0,3.2224524170253623,3.2224524170253623,0.7775475829746377,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,4.0,3.4276633637553005,3.4276633637553005,0.5723366362446995,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,1.0,0.9931453966364409,1.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,1.0,1.035294601241293,1.035294601241293,-0.03529460124129291,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
