run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,target_score,selected_temperature,similarity_prediction_raw,similarity_prediction_bounded
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,hybrid,1000,42,51,50,2.0,0.05,2.0722227050417064,2.0722227050417064
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,hybrid,1000,42,51,50,2.0,0.05,2.036496590103231,2.036496590103231
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,hybrid,1000,42,51,50,2.0,0.05,1.9746752886769936,1.9746752886769936
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,hybrid,1000,42,51,50,3.0,0.05,2.50288410740276,2.50288410740276
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,hybrid,1000,42,51,50,3.0,0.05,2.4882688004574693,2.4882688004574693
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,hybrid,1000,42,51,50,3.0,0.05,2.333326081212708,2.333326081212708
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,hybrid,1000,42,51,50,4.0,0.05,3.0633445426947645,3.0633445426947645
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,hybrid,1000,42,51,50,4.0,0.05,3.1598982802201165,3.1598982802201165
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,hybrid,1000,42,51,50,4.0,0.05,3.1039851463156456,3.1039851463156456
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,hybrid,1000,42,51,50,1.0,0.05,1.8752876261949765,1.8752876261949765
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,hybrid,1000,42,51,50,1.0,0.05,1.9128694167768097,1.9128694167768097
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,hybrid,1000,42,51,50,1.0,0.05,2.3549828284753413,2.3549828284753413
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,hybrid,1000,42,51,50,2.0,0.05,2.2470962595342217,2.2470962595342217
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,hybrid,1000,42,51,50,2.0,0.05,2.153354706932117,2.153354706932117
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,hybrid,1000,42,51,50,2.0,0.05,2.3603396027422687,2.3603396027422687
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,hybrid,1000,42,51,50,3.0,0.05,2.403646538756281,2.403646538756281
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,hybrid,1000,42,51,50,3.0,0.05,2.538212079757137,2.538212079757137
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,hybrid,1000,42,51,50,3.0,0.05,1.9966176456929712,1.9966176456929712
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,hybrid,1000,42,51,50,4.0,0.05,3.052300243278397,3.052300243278397
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,hybrid,1000,42,51,50,4.0,0.05,2.987791495547492,2.987791495547492
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,hybrid,1000,42,51,50,4.0,0.05,2.839348457000347,2.839348457000347
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,hybrid,1000,42,51,50,1.0,0.05,2.160363674660956,2.160363674660956
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,hybrid,1000,42,51,50,1.0,0.05,2.170754374978856,2.170754374978856
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,hybrid,1000,42,51,50,1.0,0.05,2.0820813467948263,2.0820813467948263
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,hybrid,1000,42,51,50,2.0,0.05,2.321094266662375,2.321094266662375
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,hybrid,1000,42,51,50,2.0,0.05,2.167787692321686,2.167787692321686
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,hybrid,1000,42,51,50,2.0,0.05,2.308314179016084,2.308314179016084
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,hybrid,1000,42,51,50,3.0,0.05,2.577475686733697,2.577475686733697
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,hybrid,1000,42,51,50,3.0,0.05,2.5766436223679654,2.5766436223679654
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,hybrid,1000,42,51,50,3.0,0.05,2.3510809818149765,2.3510809818149765
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,hybrid,1000,42,51,50,4.0,0.05,2.5185676379300705,2.5185676379300705
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,hybrid,1000,42,51,50,4.0,0.05,2.943637973379641,2.943637973379641
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,hybrid,1000,42,51,50,4.0,0.05,2.4524601335243315,2.4524601335243315
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,hybrid,1000,42,51,50,1.0,0.05,2.146525915425565,2.146525915425565
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,hybrid,1000,42,51,50,1.0,0.05,1.5898365125775826,1.5898365125775826
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,hybrid,1000,42,51,50,1.0,0.05,1.9393078734848357,1.9393078734848357
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,hybrid,1000,42,51,50,2.0,0.05,2.1883143522459343,2.1883143522459343
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,hybrid,1000,42,51,50,2.0,0.05,2.042129352840184,2.042129352840184
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,hybrid,1000,42,51,50,2.0,0.05,1.863017890389308,1.863017890389308
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,hybrid,1000,42,51,50,3.0,0.05,2.46834540812178,2.46834540812178
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,hybrid,1000,42,51,50,3.0,0.05,2.469461101477605,2.469461101477605
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,hybrid,1000,42,51,50,3.0,0.05,2.431795986723566,2.431795986723566
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,hybrid,1000,42,51,50,4.0,0.05,3.09170675135116,3.09170675135116
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,hybrid,1000,42,51,50,4.0,0.05,3.403683805700821,3.403683805700821
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,hybrid,1000,42,51,50,4.0,0.05,3.0638584853250945,3.0638584853250945
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,hybrid,1000,42,51,50,1.0,0.05,1.9798354029862668,1.9798354029862668
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,hybrid,1000,42,51,50,1.0,0.05,1.6773248265159302,1.6773248265159302
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,hybrid,1000,42,51,50,1.0,0.05,1.6472697075046958,1.6472697075046958
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,hybrid,1000,42,51,50,2.0,0.05,1.972927078336364,1.972927078336364
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,hybrid,1000,42,51,50,2.0,0.05,2.0598242377762657,2.0598242377762657
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,hybrid,1000,42,51,50,2.0,0.05,1.7795910735435287,1.7795910735435287
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,hybrid,1000,42,51,50,3.0,0.05,2.401367839421205,2.401367839421205
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,hybrid,1000,42,51,50,3.0,0.05,2.3760219825547995,2.3760219825547995
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,hybrid,1000,42,51,50,3.0,0.05,2.439805231853553,2.439805231853553
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,hybrid,1000,42,51,50,4.0,0.05,3.156239613272822,3.156239613272822
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,hybrid,1000,42,51,50,4.0,0.05,3.10011220936328,3.10011220936328
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,hybrid,1000,42,51,50,4.0,0.05,3.3048252195366548,3.3048252195366548
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,hybrid,1000,42,51,50,1.0,0.05,1.0828021386663982,1.0828021386663982
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,hybrid,1000,42,51,50,1.0,0.05,1.1484148664222793,1.1484148664222793
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,hybrid,1000,42,51,50,1.0,0.05,1.0545965926333545,1.0545965926333545
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,hybrid,1000,42,51,50,2.0,0.05,2.1574234768219376,2.1574234768219376
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,hybrid,1000,42,51,50,2.0,0.05,1.9775610267906416,1.9775610267906416
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,hybrid,1000,42,51,50,2.0,0.05,2.024503014022629,2.024503014022629
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,hybrid,1000,42,51,50,3.0,0.05,2.574581191963028,2.574581191963028
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,hybrid,1000,42,51,50,3.0,0.05,2.389471707609009,2.389471707609009
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,hybrid,1000,42,51,50,3.0,0.05,2.35357307449552,2.35357307449552
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,hybrid,1000,42,51,50,4.0,0.05,3.871343837269946,3.871343837269946
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,hybrid,1000,42,51,50,4.0,0.05,3.937761160452746,3.937761160452746
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,hybrid,1000,42,51,50,4.0,0.05,3.723799536501822,3.723799536501822
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,hybrid,1000,42,51,50,1.0,0.05,1.2095666440954471,1.2095666440954471
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,hybrid,1000,42,51,50,1.0,0.05,1.205792656520964,1.205792656520964
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,hybrid,1000,42,51,50,1.0,0.05,1.1499607928685835,1.1499607928685835
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,hybrid,1000,42,51,50,2.0,0.05,2.211314904301903,2.211314904301903
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,hybrid,1000,42,51,50,2.0,0.05,2.0010706073418523,2.0010706073418523
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,hybrid,1000,42,51,50,2.0,0.05,1.865274988066876,1.865274988066876
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,hybrid,1000,42,51,50,3.0,0.05,2.79851634593436,2.79851634593436
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,hybrid,1000,42,51,50,3.0,0.05,2.490420188889563,2.490420188889563
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,hybrid,1000,42,51,50,3.0,0.05,2.7403863277389715,2.7403863277389715
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,hybrid,1000,42,51,50,4.0,0.05,3.977874297943604,3.977874297943604
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,hybrid,1000,42,51,50,4.0,0.05,3.908695539242087,3.908695539242087
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,hybrid,1000,42,51,50,4.0,0.05,3.9178920257949374,3.9178920257949374
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,hybrid,1000,42,51,50,1.0,0.05,1.5645045868719225,1.5645045868719225
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,hybrid,1000,42,51,50,1.0,0.05,1.069937721268769,1.069937721268769
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,hybrid,1000,42,51,50,1.0,0.05,1.0406134540282417,1.0406134540282417
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,hybrid,1000,42,51,50,2.0,0.05,2.202407013764933,2.202407013764933
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,hybrid,1000,42,51,50,2.0,0.05,2.0565247793248926,2.0565247793248926
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,hybrid,1000,42,51,50,2.0,0.05,2.275873469880692,2.275873469880692
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,hybrid,1000,42,51,50,3.0,0.05,2.909664535322501,2.909664535322501
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,hybrid,1000,42,51,50,3.0,0.05,2.9146192639019897,2.9146192639019897
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,hybrid,1000,42,51,50,3.0,0.05,2.698341764451885,2.698341764451885
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,hybrid,1000,42,51,50,4.0,0.05,3.9787903706948975,3.9787903706948975
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,hybrid,1000,42,51,50,4.0,0.05,3.907771081555243,3.907771081555243
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,hybrid,1000,42,51,50,4.0,0.05,3.795795328316616,3.795795328316616
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,hybrid,1000,42,51,50,1.0,0.05,1.165609319918104,1.165609319918104
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,hybrid,1000,42,51,50,1.0,0.05,1.311810790993661,1.311810790993661
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,hybrid,1000,42,51,50,1.0,0.05,1.4000079319069745,1.4000079319069745
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,hybrid,1000,42,51,50,2.0,0.05,1.9330574694164449,1.9330574694164449
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,hybrid,1000,42,51,50,2.0,0.05,1.95584739918466,1.95584739918466
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,hybrid,1000,42,51,50,2.0,0.05,1.620445216858468,1.620445216858468
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,hybrid,1000,42,51,50,3.0,0.05,2.5087487798116754,2.5087487798116754
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,hybrid,1000,42,51,50,3.0,0.05,2.8589407628697017,2.8589407628697017
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,hybrid,1000,42,51,50,3.0,0.05,2.244879262903213,2.244879262903213
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,hybrid,1000,42,51,50,4.0,0.05,3.938225392354124,3.938225392354124
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,hybrid,1000,42,51,50,4.0,0.05,3.914487072040024,3.914487072040024
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,hybrid,1000,42,51,50,4.0,0.05,3.951769329770186,3.951769329770186
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,hybrid,1000,42,51,50,1.0,0.05,1.1882239096844212,1.1882239096844212
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,hybrid,1000,42,51,50,1.0,0.05,1.0836283047648836,1.0836283047648836
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,hybrid,1000,42,51,50,1.0,0.05,1.091322940884184,1.091322940884184
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,hybrid,1000,42,51,50,2.0,0.05,1.8334819988204216,1.8334819988204216
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,hybrid,1000,42,51,50,2.0,0.05,1.7361262060935552,1.7361262060935552
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,hybrid,1000,42,51,50,2.0,0.05,1.9030941072126668,1.9030941072126668
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,hybrid,1000,42,51,50,3.0,0.05,2.3080467369884574,2.3080467369884574
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,hybrid,1000,42,51,50,3.0,0.05,2.78514811863374,2.78514811863374
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,hybrid,1000,42,51,50,3.0,0.05,2.643985403741263,2.643985403741263
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,hybrid,1000,42,51,50,4.0,0.05,3.918663445647855,3.918663445647855
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,hybrid,1000,42,51,50,4.0,0.05,3.887324197586431,3.887324197586431
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,hybrid,1000,42,51,50,4.0,0.05,3.895018335824064,3.895018335824064
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,hybrid,1000,42,51,50,1.0,0.05,1.2455746095987157,1.2455746095987157
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,hybrid,1000,42,51,50,1.0,0.05,1.8851383268306936,1.8851383268306936
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,hybrid,1000,42,51,50,1.0,0.05,1.349256522639548,1.349256522639548
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,hybrid,1000,42,51,50,2.0,0.05,1.3214395507007246,1.3214395507007246
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,hybrid,1000,42,51,50,2.0,0.05,2.4311033232446064,2.4311033232446064
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,hybrid,1000,42,51,50,2.0,0.05,2.0063114216901976,2.0063114216901976
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,hybrid,1000,42,51,50,3.0,0.05,2.409340848170462,2.409340848170462
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,hybrid,1000,42,51,50,3.0,0.05,2.484058178863248,2.484058178863248
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,hybrid,1000,42,51,50,3.0,0.05,2.2379099912498805,2.2379099912498805
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,hybrid,1000,42,51,50,4.0,0.05,3.601413451480063,3.601413451480063
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,hybrid,1000,42,51,50,4.0,0.05,3.797395997778583,3.797395997778583
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,hybrid,1000,42,51,50,4.0,0.05,3.954730381877546,3.954730381877546
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,hybrid,1000,42,51,50,1.0,0.05,1.2757823279422291,1.2757823279422291
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,hybrid,1000,42,51,50,1.0,0.05,1.7965731954506934,1.7965731954506934
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,hybrid,1000,42,51,50,1.0,0.05,1.3645949385656482,1.3645949385656482
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,hybrid,1000,42,51,50,2.0,0.05,2.065993060006965,2.065993060006965
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,hybrid,1000,42,51,50,2.0,0.05,1.994033849510477,1.994033849510477
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,hybrid,1000,42,51,50,2.0,0.05,2.1773781017063345,2.1773781017063345
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,hybrid,1000,42,51,50,3.0,0.05,2.990009663211681,2.990009663211681
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,hybrid,1000,42,51,50,3.0,0.05,2.964203804282673,2.964203804282673
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,hybrid,1000,42,51,50,3.0,0.05,2.457326722478216,2.457326722478216
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,hybrid,1000,42,51,50,4.0,0.05,3.951571296933436,3.951571296933436
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,hybrid,1000,42,51,50,4.0,0.05,3.923147181780722,3.923147181780722
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,hybrid,1000,42,51,50,4.0,0.05,3.9521868647086222,3.9521868647086222
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,hybrid,1000,42,51,50,1.0,0.05,1.9892578659059703,1.9892578659059703
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,hybrid,1000,42,51,50,1.0,0.05,1.9549612505805023,1.9549612505805023
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,hybrid,1000,42,51,50,1.0,0.05,1.874479418881802,1.874479418881802
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,hybrid,1000,42,51,50,2.0,0.05,2.42048932830389,2.42048932830389
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,hybrid,1000,42,51,50,2.0,0.05,2.235975036401659,2.235975036401659
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,hybrid,1000,42,51,50,2.0,0.05,2.0800670049658767,2.0800670049658767
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,hybrid,1000,42,51,50,3.0,0.05,2.798300153219955,2.798300153219955
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,hybrid,1000,42,51,50,3.0,0.05,2.427107299263988,2.427107299263988
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,hybrid,1000,42,51,50,3.0,0.05,2.446405369246232,2.446405369246232
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,hybrid,1000,42,51,50,4.0,0.05,3.05467151363868,3.05467151363868
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,hybrid,1000,42,51,50,4.0,0.05,3.3965644901662744,3.3965644901662744
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,hybrid,1000,42,51,50,4.0,0.05,3.0147079155248053,3.0147079155248053
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,hybrid,1000,42,51,50,1.0,0.05,1.7496964620468685,1.7496964620468685
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,hybrid,1000,42,51,50,1.0,0.05,1.7526309080879066,1.7526309080879066
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,hybrid,1000,42,51,50,1.0,0.05,1.79860825504906,1.79860825504906
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,hybrid,1000,42,51,50,2.0,0.05,2.324102517233108,2.324102517233108
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,hybrid,1000,42,51,50,2.0,0.05,2.1891533828912557,2.1891533828912557
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,hybrid,1000,42,51,50,2.0,0.05,2.106247328617,2.106247328617
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,hybrid,1000,42,51,50,3.0,0.05,2.476256326693326,2.476256326693326
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,hybrid,1000,42,51,50,3.0,0.05,2.2777305965077006,2.2777305965077006
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,hybrid,1000,42,51,50,3.0,0.05,2.4314114062858376,2.4314114062858376
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,hybrid,1000,42,51,50,4.0,0.05,3.4017055983883013,3.4017055983883013
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,hybrid,1000,42,51,50,4.0,0.05,3.3751492478063323,3.3751492478063323
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,hybrid,1000,42,51,50,4.0,0.05,3.3594304002963757,3.3594304002963757
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,hybrid,1000,42,51,50,1.0,0.05,2.1278448863481225,2.1278448863481225
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,hybrid,1000,42,51,50,1.0,0.05,2.012349492535568,2.012349492535568
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,hybrid,1000,42,51,50,1.0,0.05,2.0052965204504525,2.0052965204504525
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,hybrid,1000,42,51,50,2.0,0.05,2.200624881974908,2.200624881974908
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,hybrid,1000,42,51,50,2.0,0.05,2.412310313748601,2.412310313748601
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,hybrid,1000,42,51,50,2.0,0.05,2.470201679440988,2.470201679440988
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,hybrid,1000,42,51,50,3.0,0.05,2.8744496505507824,2.8744496505507824
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,hybrid,1000,42,51,50,3.0,0.05,2.703314068171771,2.703314068171771
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,hybrid,1000,42,51,50,3.0,0.05,2.5393979377811355,2.5393979377811355
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,hybrid,1000,42,51,50,4.0,0.05,3.0708401555456923,3.0708401555456923
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,hybrid,1000,42,51,50,4.0,0.05,3.348944582826502,3.348944582826502
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,hybrid,1000,42,51,50,4.0,0.05,3.1518683751877825,3.1518683751877825
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,hybrid,1000,42,51,50,1.0,0.05,1.9813935900879245,1.9813935900879245
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,hybrid,1000,42,51,50,1.0,0.05,1.8055416150027488,1.8055416150027488
