run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,true_class,predicted_class,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,hybrid,1000,42,51,50,2,1,0.8296899199485779,0.8624922633171082,0.8410714864730835,0.8009642362594604
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,hybrid,1000,42,51,50,2,1,0.8003479242324829,0.8224390745162964,0.8083827495574951,0.7704565525054932
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,hybrid,1000,42,51,50,2,2,0.8390722274780273,0.8241907358169556,0.8435748815536499,0.8208024501800537
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,hybrid,1000,42,51,50,3,3,0.811825156211853,0.8373525142669678,0.854761004447937,0.8555520176887512
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,hybrid,1000,42,51,50,3,3,0.8073866367340088,0.8216181993484497,0.8489111661911011,0.8748498558998108
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,hybrid,1000,42,51,50,3,3,0.829357385635376,0.8446688652038574,0.8691317439079285,0.8742156028747559
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,hybrid,1000,42,51,50,0,0,0.8566008806228638,0.8563500642776489,0.8254073858261108,0.8225042223930359
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,hybrid,1000,42,51,50,0,0,0.8516443967819214,0.8436235785484314,0.8134968280792236,0.7348361611366272
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,hybrid,1000,42,51,50,0,0,0.8891525268554688,0.8863542079925537,0.8278854489326477,0.754072904586792
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,hybrid,1000,42,51,50,1,1,0.8696639537811279,0.9109716415405272,0.8590251207351685,0.7712064385414124
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,hybrid,1000,42,51,50,1,1,0.8372775316238403,0.8690779209136963,0.8439957499504089,0.7200438380241394
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,hybrid,1000,42,51,50,1,0,0.8988124132156372,0.8979887962341309,0.8284779787063599,0.7588260173797607
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,hybrid,1000,42,51,50,2,2,0.8480157852172852,0.8699547052383423,0.9023482203483582,0.8029789328575134
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,hybrid,1000,42,51,50,2,2,0.827256977558136,0.8831350207328796,0.91487056016922,0.7765656113624573
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,hybrid,1000,42,51,50,2,2,0.8211995959281921,0.8774626851081848,0.8995468616485596,0.7469883561134338
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,hybrid,1000,42,51,50,3,3,0.8132513761520386,0.8425107002258301,0.8597965836524963,0.882230281829834
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,hybrid,1000,42,51,50,3,3,0.8222190141677856,0.8566721677780151,0.8731521368026733,0.8987197875976562
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,hybrid,1000,42,51,50,3,3,0.8424445986747742,0.8497158288955688,0.8713096380233765,0.9158765077590942
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,hybrid,1000,42,51,50,0,0,0.9124958515167236,0.902892529964447,0.8406760692596436,0.7710670828819275
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,hybrid,1000,42,51,50,0,0,0.9170099496841432,0.8703719973564148,0.8241832256317139,0.7756785154342651
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,hybrid,1000,42,51,50,0,0,0.9109959602355956,0.8552243113517761,0.802504301071167,0.7822154760360718
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,hybrid,1000,42,51,50,1,1,0.89542555809021,0.9074123501777648,0.8349775075912476,0.7544325590133667
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,hybrid,1000,42,51,50,1,1,0.881184458732605,0.8894528150558472,0.8564904928207397,0.7627205848693848
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,hybrid,1000,42,51,50,1,1,0.8723921775817871,0.8777499198913574,0.8328779935836792,0.753592848777771
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,hybrid,1000,42,51,50,2,2,0.8527265787124634,0.8995124101638794,0.9089964032173156,0.7654441595077515
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,hybrid,1000,42,51,50,2,2,0.8373483419418335,0.8829161524772644,0.9273025393486024,0.8040591478347778
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,hybrid,1000,42,51,50,2,2,0.8573713302612305,0.875139057636261,0.906586527824402,0.7943867444992065
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,hybrid,1000,42,51,50,3,3,0.8541955947875977,0.8496465682983398,0.8715320825576782,0.8975785374641418
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,hybrid,1000,42,51,50,3,3,0.8424307107925415,0.8540682196617126,0.8692118525505066,0.9198108315467834
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,hybrid,1000,42,51,50,3,3,0.8340320587158203,0.8543039560317993,0.8650630712509155,0.9042574167251588
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,hybrid,1000,42,51,50,0,0,0.8771514892578125,0.8576849102973938,0.8233273029327393,0.8170058131217957
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,hybrid,1000,42,51,50,0,1,0.8766794204711914,0.8803067803382874,0.8208981156349182,0.7651331424713135
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,hybrid,1000,42,51,50,0,1,0.874383807182312,0.8801192045211792,0.8292115926742554,0.7643053531646729
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,hybrid,1000,42,51,50,1,0,0.8304497599601746,0.8267335295677185,0.813082218170166,0.7613214254379272
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,hybrid,1000,42,51,50,1,1,0.8738049864768982,0.9288573265075684,0.8749127388000488,0.7488021850585938
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,hybrid,1000,42,51,50,1,1,0.8645947575569153,0.9117825031280518,0.846315860748291,0.7483931183815002
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,hybrid,1000,42,51,50,2,2,0.8168286085128784,0.8324353694915771,0.8581498861312866,0.7992820143699646
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,hybrid,1000,42,51,50,2,2,0.8299371004104614,0.8780101537704468,0.901439368724823,0.785923957824707
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,hybrid,1000,42,51,50,2,1,0.8432046175003052,0.9045514464378356,0.9003405570983887,0.7692856192588806
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,hybrid,1000,42,51,50,3,3,0.8064708709716797,0.8276580572128296,0.8493337035179138,0.8769782781600952
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,hybrid,1000,42,51,50,3,3,0.7893537282943726,0.8216546773910522,0.8458858728408813,0.8772016763687134
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,hybrid,1000,42,51,50,3,3,0.8006982803344727,0.8173468112945557,0.8503668904304504,0.8745559453964233
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,hybrid,1000,42,51,50,0,0,0.8445496559143066,0.832988977432251,0.7955528497695923,0.7549697160720825
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,hybrid,1000,42,51,50,0,0,0.8693413734436035,0.8418964743614197,0.8234676122665405,0.7901443839073181
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,hybrid,1000,42,51,50,0,0,0.829336404800415,0.8237512707710266,0.8292939066886902,0.8058285713195801
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,hybrid,1000,42,51,50,1,1,0.8529403805732727,0.881096363067627,0.8398842215538025,0.8296947479248047
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,hybrid,1000,42,51,50,1,1,0.8298522233963013,0.8661973476409912,0.8243261575698853,0.7822374105453491
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,hybrid,1000,42,51,50,1,2,0.8187248706817627,0.8470593094825745,0.8568346500396729,0.7704708576202393
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,hybrid,1000,42,51,50,2,2,0.8427051901817322,0.8713443875312805,0.8857318758964539,0.8021494746208191
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,hybrid,1000,42,51,50,2,2,0.838776707649231,0.8365799188613892,0.8647255897521973,0.8320327997207642
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,hybrid,1000,42,51,50,2,0,0.8600454926490784,0.8428351879119873,0.8229071497917175,0.7923001646995544
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,hybrid,1000,42,51,50,3,3,0.8022572994232178,0.8503879308700562,0.8574792742729187,0.8850698471069336
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,hybrid,1000,42,51,50,3,3,0.8295332193374634,0.8402197360992432,0.8451171517372131,0.8869947195053101
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,hybrid,1000,42,51,50,3,3,0.8024800419807434,0.8414579033851624,0.8481301069259644,0.8542588949203491
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,hybrid,1000,42,51,50,0,1,0.8191146850585938,0.8256345391273499,0.7993391156196594,0.7760659456253052
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,hybrid,1000,42,51,50,0,1,0.8374066352844238,0.8538283705711365,0.8070063591003418,0.8049838542938232
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,hybrid,1000,42,51,50,0,0,0.8746297359466553,0.8466260433197021,0.8315130472183228,0.827109694480896
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,hybrid,1000,42,51,50,1,2,0.8333478569984436,0.8389567732810974,0.8445707559585571,0.7981578707695007
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,hybrid,1000,42,51,50,1,0,0.8476336598396301,0.8451491594314575,0.8209778070449829,0.8085874915122986
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,hybrid,1000,42,51,50,1,1,0.8275398015975952,0.8526068925857544,0.8498772382736206,0.7859315276145935
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,hybrid,1000,42,51,50,2,2,0.8097206354141235,0.8201996088027954,0.8305842876434326,0.8170856237411499
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,hybrid,1000,42,51,50,2,2,0.7954514026641846,0.8144993782043457,0.8546638488769531,0.7796192169189453
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,hybrid,1000,42,51,50,2,0,0.8377639055252075,0.8267781138420105,0.8329828977584839,0.8148709535598755
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,hybrid,1000,42,51,50,3,3,0.8357455134391785,0.8327838182449341,0.8352307081222534,0.8373848795890808
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,hybrid,1000,42,51,50,3,3,0.8291804790496826,0.8651922941207886,0.8495815992355347,0.8931623697280884
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,hybrid,1000,42,51,50,3,0,0.8173666000366211,0.7985975742340088,0.7908511757850647,0.813804566860199
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,hybrid,1000,42,51,50,0,0,0.8487343788146973,0.8402500152587891,0.8168096542358398,0.8079267144203186
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,hybrid,1000,42,51,50,0,0,0.901752233505249,0.84786057472229,0.8100631237030029,0.7831601500511169
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,hybrid,1000,42,51,50,0,0,0.8695880770683289,0.8310737609863281,0.8164210319519043,0.803083598613739
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,hybrid,1000,42,51,50,1,1,0.8427478075027466,0.8901443481445312,0.8612949848175049,0.7781791090965271
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,hybrid,1000,42,51,50,1,1,0.8748089671134949,0.9281028509140016,0.8757673501968384,0.7576608657836914
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,hybrid,1000,42,51,50,1,1,0.8945244550704956,0.9211758375167848,0.8466572165489197,0.7743245363235474
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,hybrid,1000,42,51,50,2,2,0.8423999547958374,0.8919776678085327,0.910207748413086,0.8008531332015991
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,hybrid,1000,42,51,50,2,2,0.8206271529197693,0.8680204153060913,0.869728684425354,0.8110717535018921
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,hybrid,1000,42,51,50,2,2,0.8198145627975464,0.8567613363265991,0.8742235898971558,0.7756962776184082
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,hybrid,1000,42,51,50,3,3,0.8057824373245239,0.8449385166168213,0.8347803950309753,0.8873756527900696
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,hybrid,1000,42,51,50,3,3,0.8284904360771179,0.843518853187561,0.8698080778121948,0.9369831085205078
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,hybrid,1000,42,51,50,3,3,0.8199359774589539,0.8481577634811401,0.8738952875137329,0.894058346748352
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,hybrid,1000,42,51,50,0,0,0.8693916201591492,0.8356967568397522,0.8165212869644165,0.8099420666694641
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,hybrid,1000,42,51,50,0,0,0.8904380798339844,0.8589235544204712,0.8163398504257202,0.7690699100494385
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,hybrid,1000,42,51,50,0,0,0.9098058938980104,0.8878742456436157,0.8267477750778198,0.7762899398803711
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,hybrid,1000,42,51,50,1,1,0.8509862422943115,0.8524078726768494,0.8298155665397644,0.7506577372550964
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,hybrid,1000,42,51,50,1,0,0.8579317927360535,0.8522430062294006,0.8280468583106995,0.7989210486412048
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,hybrid,1000,42,51,50,1,0,0.9139958620071412,0.9095064997673036,0.8540416955947876,0.7961246967315674
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,hybrid,1000,42,51,50,2,2,0.8397871255874634,0.8490806818008423,0.8782905340194702,0.7900943160057068
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,hybrid,1000,42,51,50,2,2,0.8372772932052612,0.8870569467544556,0.8954368233680725,0.7668237686157227
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,hybrid,1000,42,51,50,2,2,0.860142171382904,0.8991462588310242,0.9254611730575562,0.7825638055801392
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,hybrid,1000,42,51,50,3,3,0.789313793182373,0.8067783713340759,0.8386586904525757,0.8697410225868225
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,hybrid,1000,42,51,50,3,3,0.7837528586387634,0.8126575946807861,0.8533293008804321,0.8638267517089844
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,hybrid,1000,42,51,50,3,3,0.8118847608566284,0.8389772772789001,0.8721479177474976,0.9158933162689208
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,hybrid,1000,42,51,50,0,0,0.6080639362335205,0.4675607085227966,0.3387724757194519,0.355845957994461
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,hybrid,1000,42,51,50,0,0,0.5757447481155396,0.4730770587921142,0.3436968326568603,0.330871045589447
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,hybrid,1000,42,51,50,0,0,0.6184563636779785,0.4588520526885986,0.3372334837913513,0.3274155259132385
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,hybrid,1000,42,51,50,1,1,0.4066489338874817,0.5452055335044861,0.4788653254508972,0.2613842189311981
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,hybrid,1000,42,51,50,1,1,0.450015127658844,0.5627683401107788,0.4304216802120209,0.2836799025535583
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,hybrid,1000,42,51,50,1,1,0.4328242540359497,0.5683247447013855,0.4477043747901916,0.2719559669494629
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,hybrid,1000,42,51,50,2,2,0.4143863916397095,0.4794000387191772,0.5191783905029297,0.3218231201171875
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,hybrid,1000,42,51,50,2,1,0.4139357805252075,0.513195276260376,0.5066344738006592,0.3341693878173828
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,hybrid,1000,42,51,50,2,1,0.414959579706192,0.5294339656829834,0.5122064352035522,0.3334790468215942
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,hybrid,1000,42,51,50,3,3,0.4126706421375274,0.3821397721767425,0.412181556224823,0.5931124091148376
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,hybrid,1000,42,51,50,3,3,0.3594782054424286,0.3936800360679626,0.3998703062534332,0.6075160503387451
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,hybrid,1000,42,51,50,3,3,0.3931640386581421,0.4263710975646972,0.4217096865177154,0.557256817817688
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,hybrid,1000,42,51,50,0,0,0.5314939022064209,0.4268778562545776,0.3240871429443359,0.3561875224113464
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,hybrid,1000,42,51,50,0,0,0.5607588291168213,0.4809742271900177,0.3628007173538208,0.2816615998744964
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,hybrid,1000,42,51,50,0,0,0.5436564683914185,0.4078996181488037,0.3754642307758331,0.3154201805591583
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,hybrid,1000,42,51,50,1,1,0.4215899705886841,0.4692807197570801,0.4576842784881592,0.2929233312606811
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,hybrid,1000,42,51,50,1,1,0.4303047657012939,0.5743243098258972,0.4256637096405029,0.2852054834365845
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,hybrid,1000,42,51,50,1,1,0.454963743686676,0.5172762274742126,0.3889179229736328,0.2987979054450989
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,hybrid,1000,42,51,50,2,2,0.3774685561656952,0.4564128518104553,0.5394437909126282,0.3364411294460296
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,hybrid,1000,42,51,50,2,2,0.4065050482749939,0.4832247197628021,0.5009697675704956,0.3394095003604889
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,hybrid,1000,42,51,50,2,2,0.3578640520572662,0.4367813467979431,0.497411847114563,0.3510060906410217
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,hybrid,1000,42,51,50,3,3,0.3756906390190124,0.3677560985088348,0.4028124809265136,0.6586456298828125
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,hybrid,1000,42,51,50,3,3,0.3897888958454132,0.3836670517921448,0.4191218018531799,0.6009454727172852
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,hybrid,1000,42,51,50,3,3,0.4186275601387024,0.3508138060569763,0.3894185423851013,0.611966073513031
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,hybrid,1000,42,51,50,0,0,0.5004369020462036,0.4742872416973114,0.4163355529308319,0.2941920757293701
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,hybrid,1000,42,51,50,0,0,0.5959842205047607,0.4522504210472107,0.3301815390586853,0.3006265759468078
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,hybrid,1000,42,51,50,0,0,0.6208632588386536,0.4351765513420105,0.3254143893718719,0.3450445532798767
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,hybrid,1000,42,51,50,1,1,0.4164655208587646,0.5297069549560547,0.4837148785591125,0.2668617367744446
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,hybrid,1000,42,51,50,1,1,0.4269168078899383,0.5678439736366272,0.46330526471138,0.2439340353012085
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,hybrid,1000,42,51,50,1,1,0.4361227750778198,0.5080950260162354,0.4951651990413666,0.2832377254962921
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,hybrid,1000,42,51,50,2,2,0.3524965047836303,0.4652712047100067,0.5893017053604126,0.2863815426826477
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,hybrid,1000,42,51,50,2,2,0.3393332362174988,0.4666145145893097,0.5903063416481018,0.3141918480396271
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,hybrid,1000,42,51,50,2,2,0.3885073363780975,0.4910029172897339,0.5453590750694275,0.2877971529960632
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,hybrid,1000,42,51,50,3,3,0.3400107622146606,0.3562953174114227,0.4324668645858764,0.6566656827926636
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,hybrid,1000,42,51,50,3,3,0.3823320865631103,0.3866235911846161,0.440412312746048,0.604766309261322
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,hybrid,1000,42,51,50,3,3,0.3962976336479187,0.4039638042449951,0.4198748767375946,0.5666687488555908
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,hybrid,1000,42,51,50,0,0,0.5579138994216919,0.4265686869621277,0.3936511874198913,0.3404618501663208
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,hybrid,1000,42,51,50,0,0,0.5387210249900818,0.4542233347892761,0.4096755981445312,0.3460563719272613
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,hybrid,1000,42,51,50,0,0,0.5336807370185852,0.4659602642059326,0.4335266351699829,0.3093647360801697
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,hybrid,1000,42,51,50,1,1,0.4505218863487243,0.4829306602478027,0.4242948293685913,0.3266725540161133
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,hybrid,1000,42,51,50,1,1,0.448264330625534,0.5156167149543762,0.4310726523399353,0.2582114338874817
