feature_name,feature_group,reason_flagged,evidence,decision,included_in_primary
performance_perfmetric_airspeed_error_kts_max,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_mean,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_median,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_min,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_missing_ratio,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_num_missing,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_range,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_rms,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_skew,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_slope,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_std,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_duration,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_iqr,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_kurtosis,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_max,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_mean,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_median,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_min,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_missing_ratio,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_num_missing,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_range,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_rms,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_skew,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_slope,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_glideslope_error_deg_std,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_iqr,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_kurtosis,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_max,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_mean,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_median,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_min,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_missing_ratio,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_num_missing,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_range,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_rms,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_skew,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_slope,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_localizer_error_deg_std,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_sample_count,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_sampling_rate_estimate,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_iqr,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_kurtosis,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_max,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_mean,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_median,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_min,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_missing_ratio,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_num_missing,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_range,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_rms,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_skew,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_slope,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_total_error_std,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
resp_approximate_respiration_rate,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_duration,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_iqr,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_kurtosis,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_max,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_mean,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_median,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_min,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_missing_ratio,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_num_missing,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_range,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_rms,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_skew,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_slope,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_respiration_trace_v_std,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_sample_count,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslrespitrace_sampling_rate_estimate,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_duration,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_iqr,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_kurtosis,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_max,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_mean,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_median,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_min,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_missing_ratio,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_num_missing,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_range,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_rms,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_skew,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_slope,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_respiration_trace_mv_std,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_sample_count,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_lslshimmerresp_sampling_rate_estimate,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_iqr,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_kurtosis,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_max,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_mean,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_median,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_min,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_missing_ratio,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_num_missing,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_peak_count,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_peak_rate,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_range,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_rms,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_skew,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_slope,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
resp_signal_std,physiological_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_iqr,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_kurtosis,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_max,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_mean,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_median,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_min,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_missing_ratio,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_num_missing,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_range,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_rms,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_skew,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_slope,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_std,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_iqr,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_kurtosis,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_max,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_mean,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_median,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_min,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_missing_ratio,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_num_missing,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_range,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_rms,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_skew,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_slope,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_std,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_iqr,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_kurtosis,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_max,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_mean,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_median,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_min,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_missing_ratio,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_num_missing,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_range,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_rms,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_skew,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_slope,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_std,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_duration,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_sample_count,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
unknown_lslshimmertorsoacc_sampling_rate_estimate,body_movement,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_iqr,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_kurtosis,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_max,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_mean,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_median,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_min,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_missing_ratio,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_num_missing,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_range,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_rms,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_skew,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_slope,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_airspeed_std,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_iqr,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_kurtosis,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_max,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_mean,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_median,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_min,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_missing_ratio,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_num_missing,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_range,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_rms,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_skew,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
xplane_altitude_slope,flight_parameter_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
