run_key,subject_id,outer_fold,condition,model_family,task,y_true,y_pred_raw,y_pred_bounded,seed_aggregation,source_status
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,FUSION_PE,HDC,regression,1.0,1.8844521799999998,1.8844521799999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,FUSION_PE,HDC,regression,2.0,-0.6166344716000001,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,FUSION_PE,HDC,regression,2.0,2.54999518,2.54999518,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,FUSION_PE,HDC,regression,2.0,3.3902252000000006,3.3902252000000006,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,FUSION_PE,HDC,regression,3.0,1.8768117400000002,1.8768117400000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,FUSION_PE,HDC,regression,3.0,2.6149336,2.6149336,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,FUSION_PE,HDC,regression,3.0,4.08970724,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,FUSION_PE,HDC,regression,4.0,4.8406771,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,FUSION_PE,HDC,regression,4.0,2.5311368,2.5311368,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,FUSION_PE,HDC,regression,4.0,3.25252446,3.25252446,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,FUSION_PE,HDC,regression,1.0,2.9640618,2.9640618,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,FUSION_PE,HDC,regression,1.0,3.6685856799999996,3.6685856799999996,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,FUSION_PE,HDC,regression,1.0,3.3171099400000004,3.3171099400000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,FUSION_PE,HDC,regression,2.0,3.3761597,3.3761597,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,FUSION_PE,HDC,regression,2.0,3.8165220599999996,3.8165220599999996,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,FUSION_PE,HDC,regression,2.0,3.5591551600000004,3.5591551600000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,FUSION_PE,HDC,regression,3.0,3.52856962,3.52856962,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,FUSION_PE,HDC,regression,3.0,3.43114598,3.43114598,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,FUSION_PE,HDC,regression,3.0,3.45761684,3.45761684,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,FUSION_PE,HDC,regression,4.0,3.36106158,3.36106158,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,FUSION_PE,HDC,regression,4.0,3.12538548,3.12538548,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,FUSION_PE,HDC,regression,4.0,3.40659474,3.40659474,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,FUSION_PE,HDC,regression,1.0,0.73096574,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,FUSION_PE,HDC,regression,1.0,0.926730918,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,FUSION_PE,HDC,regression,1.0,0.81260362,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,FUSION_PE,HDC,regression,2.0,2.80981676,2.80981676,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,FUSION_PE,HDC,regression,2.0,1.8259027799999998,1.8259027799999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,FUSION_PE,HDC,regression,2.0,2.71378614,2.71378614,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,FUSION_PE,HDC,regression,3.0,2.1434043799999998,2.1434043799999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,FUSION_PE,HDC,regression,3.0,2.52199456,2.52199456,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,FUSION_PE,HDC,regression,3.0,2.73819388,2.73819388,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,FUSION_PE,HDC,regression,4.0,1.6724203,1.6724203,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,FUSION_PE,HDC,regression,4.0,2.9423557199999997,2.9423557199999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,FUSION_PE,HDC,regression,4.0,2.6868564800000003,2.6868564800000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,FUSION_PE,HDC,regression,1.0,0.734941108,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,FUSION_PE,HDC,regression,1.0,1.267189608,1.267189608,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,FUSION_PE,HDC,regression,1.0,1.5939885,1.5939885,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,FUSION_PE,HDC,regression,2.0,1.4172337,1.4172337,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,FUSION_PE,HDC,regression,2.0,1.0210714939999999,1.0210714939999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,FUSION_PE,HDC,regression,2.0,1.2686122,1.2686122,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,FUSION_PE,HDC,regression,3.0,2.97960272,2.97960272,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,FUSION_PE,HDC,regression,3.0,2.3664046599999997,2.3664046599999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,FUSION_PE,HDC,regression,3.0,1.5904865400000001,1.5904865400000001,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,FUSION_PE,HDC,regression,4.0,2.7602225799999998,2.7602225799999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,FUSION_PE,HDC,regression,4.0,1.9831092399999999,1.9831092399999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,FUSION_PE,HDC,regression,4.0,1.46367272,1.46367272,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,FUSION_PE,HDC,regression,1.0,3.10205412,3.10205412,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,FUSION_PE,HDC,regression,1.0,1.6161068799999998,1.6161068799999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,FUSION_PE,HDC,regression,1.0,3.6859003800000005,3.6859003800000005,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,FUSION_PE,HDC,regression,2.0,5.2502526000000005,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,FUSION_PE,HDC,regression,2.0,4.6982370200000005,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,FUSION_PE,HDC,regression,2.0,3.21733548,3.21733548,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,FUSION_PE,HDC,regression,3.0,4.9740389,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,FUSION_PE,HDC,regression,3.0,5.08667362,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,FUSION_PE,HDC,regression,3.0,4.97047628,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,FUSION_PE,HDC,regression,4.0,5.18198702,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,FUSION_PE,HDC,regression,4.0,4.9332301,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,FUSION_PE,HDC,regression,4.0,4.8891835200000004,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,FUSION_PE,HDC,regression,1.0,1.7178525199999999,1.7178525199999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,FUSION_PE,HDC,regression,1.0,1.24966316,1.24966316,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,FUSION_PE,HDC,regression,1.0,2.25026698,2.25026698,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,FUSION_PE,HDC,regression,2.0,2.5693954999999997,2.5693954999999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,FUSION_PE,HDC,regression,2.0,2.48238708,2.48238708,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,FUSION_PE,HDC,regression,2.0,2.76369746,2.76369746,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,FUSION_PE,HDC,regression,3.0,3.8626693199999997,3.8626693199999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,FUSION_PE,HDC,regression,3.0,3.1150856,3.1150856,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,FUSION_PE,HDC,regression,3.0,2.94525134,2.94525134,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,FUSION_PE,HDC,regression,4.0,3.7771816,3.7771816,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,FUSION_PE,HDC,regression,4.0,4.07314344,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,FUSION_PE,HDC,regression,4.0,3.8069986,3.8069986,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,FUSION_PE,HDC,regression,1.0,1.41272344,1.41272344,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,FUSION_PE,HDC,regression,1.0,2.62371126,2.62371126,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,FUSION_PE,HDC,regression,1.0,2.09602342,2.09602342,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,FUSION_PE,HDC,regression,2.0,2.9485079,2.9485079,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,FUSION_PE,HDC,regression,2.0,3.02555746,3.02555746,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,FUSION_PE,HDC,regression,2.0,3.01415452,3.01415452,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,FUSION_PE,HDC,regression,3.0,3.52369344,3.52369344,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,FUSION_PE,HDC,regression,3.0,4.14265026,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,FUSION_PE,HDC,regression,3.0,2.5157085799999996,2.5157085799999996,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,FUSION_PE,HDC,regression,4.0,4.37748516,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,FUSION_PE,HDC,regression,4.0,3.2220277600000005,3.2220277600000005,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,FUSION_PE,HDC,regression,4.0,2.11983642,2.11983642,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,FUSION_PE,HDC,regression,1.0,2.0597694,2.0597694,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,FUSION_PE,HDC,regression,1.0,1.28594006,1.28594006,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,FUSION_PE,HDC,regression,1.0,1.3516968999999999,1.3516968999999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,FUSION_PE,HDC,regression,2.0,2.6713777999999997,2.6713777999999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,FUSION_PE,HDC,regression,2.0,2.1433481199999997,2.1433481199999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,FUSION_PE,HDC,regression,2.0,2.78598432,2.78598432,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,FUSION_PE,HDC,regression,3.0,3.2640533400000002,3.2640533400000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,FUSION_PE,HDC,regression,3.0,2.6309106200000003,2.6309106200000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,FUSION_PE,HDC,regression,3.0,2.74552526,2.74552526,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,FUSION_PE,HDC,regression,4.0,4.13624174,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,FUSION_PE,HDC,regression,4.0,3.50209206,3.50209206,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,FUSION_PE,HDC,regression,4.0,2.97456768,2.97456768,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,FUSION_PE,HDC,regression,1.0,2.46222438,2.46222438,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,FUSION_PE,HDC,regression,1.0,1.9068838200000002,1.9068838200000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,FUSION_PE,HDC,regression,1.0,1.85202292,1.85202292,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,FUSION_PE,HDC,regression,2.0,2.39325914,2.39325914,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,FUSION_PE,HDC,regression,2.0,2.9953923799999997,2.9953923799999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,FUSION_PE,HDC,regression,2.0,2.52218394,2.52218394,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,FUSION_PE,HDC,regression,3.0,2.9495234,2.9495234,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,FUSION_PE,HDC,regression,3.0,2.99715318,2.99715318,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,FUSION_PE,HDC,regression,3.0,3.02610086,3.02610086,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,FUSION_PE,HDC,regression,4.0,2.96624354,2.96624354,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,FUSION_PE,HDC,regression,4.0,3.32011108,3.32011108,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,FUSION_PE,HDC,regression,4.0,2.54355956,2.54355956,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,FUSION_PE,HDC,regression,1.0,2.1370933,2.1370933,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,FUSION_PE,HDC,regression,1.0,1.8907497800000002,1.8907497800000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,FUSION_PE,HDC,regression,1.0,1.70334966,1.70334966,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,FUSION_PE,HDC,regression,2.0,1.87727838,1.87727838,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,FUSION_PE,HDC,regression,2.0,2.49769666,2.49769666,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,FUSION_PE,HDC,regression,2.0,2.8611022999999998,2.8611022999999998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,FUSION_PE,HDC,regression,3.0,2.02947112,2.02947112,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,FUSION_PE,HDC,regression,3.0,2.56634544,2.56634544,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,FUSION_PE,HDC,regression,3.0,2.46613264,2.46613264,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,FUSION_PE,HDC,regression,4.0,4.02350784,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,FUSION_PE,HDC,regression,4.0,3.98147666,3.98147666,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,FUSION_PE,HDC,regression,4.0,3.5551309599999996,3.5551309599999996,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,FUSION_PE,HDC,regression,1.0,2.02516798,2.02516798,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,FUSION_PE,HDC,regression,1.0,1.8193324,1.8193324,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,FUSION_PE,HDC,regression,1.0,2.2590916,2.2590916,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,FUSION_PE,HDC,regression,2.0,2.14300306,2.14300306,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,FUSION_PE,HDC,regression,2.0,2.52714506,2.52714506,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,FUSION_PE,HDC,regression,2.0,2.00727084,2.00727084,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,FUSION_PE,HDC,regression,3.0,2.52148824,2.52148824,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,FUSION_PE,HDC,regression,3.0,2.3544130599999997,2.3544130599999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,FUSION_PE,HDC,regression,3.0,-0.23110404199999998,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,FUSION_PE,HDC,regression,4.0,1.77367336,1.77367336,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,FUSION_PE,HDC,regression,4.0,2.29519586,2.29519586,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,FUSION_PE,HDC,regression,4.0,2.28893066,2.28893066,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,FUSION_PE,HDC,regression,1.0,0.562693408,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,FUSION_PE,HDC,regression,1.0,1.9445345200000002,1.9445345200000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,FUSION_PE,HDC,regression,1.0,1.7644917,1.7644917,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,FUSION_PE,HDC,regression,2.0,1.162824932,1.162824932,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,FUSION_PE,HDC,regression,2.0,1.53160734,1.53160734,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,FUSION_PE,HDC,regression,2.0,1.8074546999999999,1.8074546999999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,FUSION_PE,HDC,regression,3.0,1.2658414199999999,1.2658414199999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,FUSION_PE,HDC,regression,3.0,2.3632525600000003,2.3632525600000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,FUSION_PE,HDC,regression,3.0,1.6778297000000002,1.6778297000000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,FUSION_PE,HDC,regression,4.0,2.68363698,2.68363698,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,FUSION_PE,HDC,regression,4.0,2.9163227,2.9163227,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,FUSION_PE,HDC,regression,4.0,2.72607918,2.72607918,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,FUSION_PE,HDC,regression,1.0,0.295249698,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,FUSION_PE,HDC,regression,1.0,0.13185386800000004,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,FUSION_PE,HDC,regression,1.0,0.623978186,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,FUSION_PE,HDC,regression,2.0,1.58811108,1.58811108,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,FUSION_PE,HDC,regression,2.0,1.611005266,1.611005266,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
